#    L    TT             EE             BB             TE          
   743   0.199755E-01   0.355052E-03   0.202632E-03   0.866835E-03
   744   0.197493E-01   0.356679E-03   0.202120E-03   0.872570E-03
   745   0.195303E-01   0.358246E-03   0.201595E-03   0.878947E-03
   746   0.193187E-01   0.359747E-03   0.201056E-03   0.885963E-03
   747   0.191149E-01   0.361177E-03   0.200502E-03   0.893612E-03
   748   0.189193E-01   0.362531E-03   0.199935E-03   0.901891E-03
   749   0.187321E-01   0.363803E-03   0.199352E-03   0.910795E-03
   750   0.185538E-01   0.364988E-03   0.198755E-03   0.920321E-03
   751   0.183846E-01   0.366081E-03   0.198142E-03   0.930459E-03
   752   0.182243E-01   0.367083E-03   0.197514E-03   0.941184E-03
   753   0.180728E-01   0.367993E-03   0.196872E-03   0.952467E-03
   754   0.179299E-01   0.368814E-03   0.196217E-03   0.964277E-03
   755   0.177954E-01   0.369546E-03   0.195548E-03   0.976584E-03
   756   0.176691E-01   0.370189E-03   0.194866E-03   0.989359E-03
   757   0.175508E-01   0.370745E-03   0.194173E-03   0.100257E-02
   758   0.174402E-01   0.371214E-03   0.193468E-03   0.101619E-02
   759   0.173373E-01   0.371598E-03   0.192752E-03   0.103019E-02
   760   0.172418E-01   0.371897E-03   0.192026E-03   0.104454E-02
   761   0.171534E-01   0.372112E-03   0.191290E-03   0.105920E-02
   762   0.170721E-01   0.372244E-03   0.190545E-03   0.107415E-02
   763   0.169976E-01   0.372294E-03   0.189791E-03   0.108936E-02
   764   0.169297E-01   0.372262E-03   0.189029E-03   0.110480E-02
   765   0.168683E-01   0.372150E-03   0.188260E-03   0.112044E-02
   766   0.168131E-01   0.371959E-03   0.187483E-03   0.113625E-02
   767   0.167638E-01   0.371688E-03   0.186700E-03   0.115219E-02
   768   0.167205E-01   0.371340E-03   0.185912E-03   0.116825E-02
   769   0.166827E-01   0.370915E-03   0.185118E-03   0.118438E-02
   770   0.166504E-01   0.370413E-03   0.184319E-03   0.120056E-02
   771   0.166234E-01   0.369837E-03   0.183517E-03   0.121677E-02
   772   0.166013E-01   0.369185E-03   0.182710E-03   0.123296E-02
   773   0.165842E-01   0.368461E-03   0.181901E-03   0.124911E-02
   774   0.165716E-01   0.367663E-03   0.181089E-03   0.126519E-02
   775   0.165636E-01   0.366794E-03   0.180275E-03   0.128117E-02
   776   0.165598E-01   0.365854E-03   0.179461E-03   0.129702E-02
   777   0.165600E-01   0.364844E-03   0.178645E-03   0.131271E-02
   778   0.165642E-01   0.363764E-03   0.177829E-03   0.132820E-02
   779   0.165720E-01   0.362617E-03   0.177013E-03   0.134348E-02
   780   0.165832E-01   0.361401E-03   0.176199E-03   0.135851E-02
   781   0.165978E-01   0.360119E-03   0.175386E-03   0.137326E-02
   782   0.166154E-01   0.358772E-03   0.174574E-03   0.138770E-02
   783   0.166359E-01   0.357359E-03   0.173766E-03   0.140180E-02
   784   0.166591E-01   0.355883E-03   0.172961E-03   0.141554E-02
   785   0.166848E-01   0.354343E-03   0.172159E-03   0.142887E-02
   786   0.167127E-01   0.352741E-03   0.171362E-03   0.144177E-02
   787   0.167428E-01   0.351077E-03   0.170570E-03   0.145422E-02
   788   0.167748E-01   0.349353E-03   0.169783E-03   0.146617E-02
   789   0.168085E-01   0.347569E-03   0.169002E-03   0.147761E-02
   790   0.168436E-01   0.345727E-03   0.168228E-03   0.148849E-02
   791   0.168801E-01   0.343826E-03   0.167460E-03   0.149880E-02
   792   0.169177E-01   0.341868E-03   0.166701E-03   0.150850E-02
   793   0.169563E-01   0.339854E-03   0.165950E-03   0.151757E-02
   794   0.169955E-01   0.337785E-03   0.165207E-03   0.152596E-02
   795   0.170353E-01   0.335661E-03   0.164474E-03   0.153366E-02
   796   0.170754E-01   0.333483E-03   0.163751E-03   0.154063E-02
   797   0.171156E-01   0.331253E-03   0.163039E-03   0.154684E-02
   798   0.171558E-01   0.328971E-03   0.162337E-03   0.155226E-02
   799   0.171957E-01   0.326638E-03   0.161648E-03   0.155686E-02
   800   0.172351E-01   0.324254E-03   0.160970E-03   0.156062E-02
   801   0.172740E-01   0.321822E-03   0.160305E-03   0.156351E-02
   802   0.173121E-01   0.319343E-03   0.159653E-03   0.156554E-02
   803   0.173494E-01   0.316820E-03   0.159013E-03   0.156674E-02
   804   0.173858E-01   0.314258E-03   0.158385E-03   0.156712E-02
   805   0.174214E-01   0.311657E-03   0.157770E-03   0.156672E-02
   806   0.174559E-01   0.309022E-03   0.157166E-03   0.156554E-02
   807   0.174894E-01   0.306355E-03   0.156575E-03   0.156361E-02
   808   0.175218E-01   0.303659E-03   0.155995E-03   0.156096E-02
   809   0.175530E-01   0.300937E-03   0.155426E-03   0.155760E-02
   810   0.175830E-01   0.298192E-03   0.154869E-03   0.155356E-02
   811   0.176116E-01   0.295428E-03   0.154323E-03   0.154886E-02
   812   0.176389E-01   0.292646E-03   0.153788E-03   0.154351E-02
   813   0.176647E-01   0.289849E-03   0.153264E-03   0.153755E-02
   814   0.176890E-01   0.287042E-03   0.152750E-03   0.153099E-02
   815   0.177118E-01   0.284226E-03   0.152247E-03   0.152385E-02
   816   0.177329E-01   0.281405E-03   0.151754E-03   0.151615E-02
   817   0.177523E-01   0.278581E-03   0.151272E-03   0.150792E-02
   818   0.177699E-01   0.275758E-03   0.150800E-03   0.149918E-02
   819   0.177857E-01   0.272937E-03   0.150337E-03   0.148995E-02
   820   0.177995E-01   0.270124E-03   0.149884E-03   0.148025E-02
   821   0.178114E-01   0.267319E-03   0.149441E-03   0.147011E-02
   822   0.178213E-01   0.264526E-03   0.149007E-03   0.145953E-02
   823   0.178290E-01   0.261749E-03   0.148583E-03   0.144856E-02
   824   0.178346E-01   0.258989E-03   0.148167E-03   0.143720E-02
   825   0.178380E-01   0.256250E-03   0.147761E-03   0.142547E-02
   826   0.178390E-01   0.253536E-03   0.147363E-03   0.141341E-02
   827   0.178377E-01   0.250847E-03   0.146974E-03   0.140103E-02
   828   0.178340E-01   0.248189E-03   0.146593E-03   0.138835E-02
   829   0.178277E-01   0.245563E-03   0.146221E-03   0.137540E-02
   830   0.178189E-01   0.242972E-03   0.145856E-03   0.136219E-02
   831   0.178075E-01   0.240420E-03   0.145500E-03   0.134875E-02
   832   0.177934E-01   0.237910E-03   0.145151E-03   0.133510E-02
   833   0.177765E-01   0.235443E-03   0.144810E-03   0.132125E-02
   834   0.177568E-01   0.233024E-03   0.144477E-03   0.130724E-02
   835   0.177341E-01   0.230655E-03   0.144151E-03   0.129309E-02
   836   0.177086E-01   0.228339E-03   0.143832E-03   0.127881E-02
   837   0.176800E-01   0.226079E-03   0.143520E-03   0.126442E-02
   838   0.176483E-01   0.223878E-03   0.143215E-03   0.124995E-02
   839   0.176135E-01   0.221739E-03   0.142916E-03   0.123543E-02
   840   0.175754E-01   0.219665E-03   0.142624E-03   0.122086E-02
   841   0.175340E-01   0.217658E-03   0.142339E-03   0.120627E-02
   842   0.174893E-01   0.215721E-03   0.142059E-03   0.119169E-02
   843   0.174412E-01   0.213859E-03   0.141786E-03   0.117714E-02
   844   0.173896E-01   0.212073E-03   0.141519E-03   0.116263E-02
   845   0.173344E-01   0.210366E-03   0.141257E-03   0.114819E-02
   846   0.172756E-01   0.208741E-03   0.141001E-03   0.113383E-02
   847   0.172132E-01   0.207202E-03   0.140750E-03   0.111959E-02
   848   0.171470E-01   0.205751E-03   0.140504E-03   0.110549E-02
   849   0.170769E-01   0.204391E-03   0.140264E-03   0.109153E-02
   850   0.170030E-01   0.203125E-03   0.140028E-03   0.107776E-02
   851   0.169252E-01   0.201955E-03   0.139797E-03   0.106417E-02
   852   0.168436E-01   0.200879E-03   0.139571E-03   0.105079E-02
   853   0.167583E-01   0.199896E-03   0.139349E-03   0.103762E-02
   854   0.166696E-01   0.199003E-03   0.139131E-03   0.102465E-02
   855   0.165774E-01   0.198196E-03   0.138917E-03   0.101190E-02
   856   0.164821E-01   0.197475E-03   0.138706E-03   0.999366E-03
   857   0.163837E-01   0.196837E-03   0.138499E-03   0.987055E-03
   858   0.162824E-01   0.196278E-03   0.138295E-03   0.974971E-03
   859   0.161783E-01   0.195798E-03   0.138093E-03   0.963118E-03
   860   0.160716E-01   0.195393E-03   0.137894E-03   0.951500E-03
   861   0.159624E-01   0.195061E-03   0.137698E-03   0.940122E-03
   862   0.158509E-01   0.194800E-03   0.137503E-03   0.928987E-03
   863   0.157372E-01   0.194607E-03   0.137311E-03   0.918100E-03
   864   0.156215E-01   0.194480E-03   0.137120E-03   0.907465E-03
   865   0.155039E-01   0.194416E-03   0.136930E-03   0.897087E-03
   866   0.153846E-01   0.194414E-03   0.136742E-03   0.886969E-03
   867   0.152637E-01   0.194470E-03   0.136554E-03   0.877115E-03
   868   0.151413E-01   0.194583E-03   0.136367E-03   0.867531E-03
   869   0.150176E-01   0.194749E-03   0.136181E-03   0.858220E-03
   870   0.148928E-01   0.194968E-03   0.135994E-03   0.849186E-03
   871   0.147671E-01   0.195235E-03   0.135808E-03   0.840434E-03
   872   0.146404E-01   0.195549E-03   0.135621E-03   0.831968E-03
   873   0.145130E-01   0.195908E-03   0.135434E-03   0.823792E-03
   874   0.143851E-01   0.196308E-03   0.135246E-03   0.815910E-03
   875   0.142568E-01   0.196749E-03   0.135057E-03   0.808326E-03
   876   0.141282E-01   0.197226E-03   0.134867E-03   0.801045E-03
   877   0.139995E-01   0.197739E-03   0.134675E-03   0.794072E-03
   878   0.138709E-01   0.198284E-03   0.134481E-03   0.787409E-03
   879   0.137424E-01   0.198859E-03   0.134286E-03   0.781062E-03
   880   0.136142E-01   0.199461E-03   0.134088E-03   0.775034E-03
   881   0.134866E-01   0.200089E-03   0.133888E-03   0.769330E-03
   882   0.133595E-01   0.200740E-03   0.133685E-03   0.763954E-03
   883   0.132332E-01   0.201412E-03   0.133479E-03   0.758910E-03
   884   0.131078E-01   0.202101E-03   0.133270E-03   0.754203E-03
   885   0.129835E-01   0.202807E-03   0.133057E-03   0.749837E-03
   886   0.128604E-01   0.203525E-03   0.132841E-03   0.745815E-03
   887   0.127387E-01   0.204255E-03   0.132621E-03   0.742143E-03
   888   0.126185E-01   0.204994E-03   0.132396E-03   0.738824E-03
   889   0.124999E-01   0.205738E-03   0.132167E-03   0.735862E-03
   890   0.123831E-01   0.206487E-03   0.131934E-03   0.733262E-03
   891   0.122683E-01   0.207237E-03   0.131696E-03   0.731028E-03
   892   0.121556E-01   0.207986E-03   0.131452E-03   0.729165E-03
   893   0.120451E-01   0.208731E-03   0.131203E-03   0.727676E-03
   894   0.119370E-01   0.209471E-03   0.130949E-03   0.726565E-03
   895   0.118314E-01   0.210203E-03   0.130689E-03   0.725838E-03
   896   0.117285E-01   0.210924E-03   0.130422E-03   0.725497E-03
   897   0.116285E-01   0.211633E-03   0.130150E-03   0.725548E-03
   898   0.115314E-01   0.212326E-03   0.129871E-03   0.725994E-03
   899   0.114375E-01   0.213001E-03   0.129584E-03   0.726840E-03
   900   0.113469E-01   0.213657E-03   0.129291E-03   0.728090E-03
   901   0.112596E-01   0.214290E-03   0.128991E-03   0.729745E-03
   902   0.111757E-01   0.214901E-03   0.128684E-03   0.731793E-03
   903   0.110951E-01   0.215488E-03   0.128369E-03   0.734218E-03
   904   0.110177E-01   0.216052E-03   0.128048E-03   0.737005E-03
   905   0.109436E-01   0.216591E-03   0.127721E-03   0.740138E-03
   906   0.108725E-01   0.217106E-03   0.127388E-03   0.743603E-03
   907   0.108045E-01   0.217597E-03   0.127048E-03   0.747382E-03
   908   0.107395E-01   0.218061E-03   0.126703E-03   0.751463E-03
   909   0.106775E-01   0.218500E-03   0.126352E-03   0.755827E-03
   910   0.106184E-01   0.218913E-03   0.125996E-03   0.760461E-03
   911   0.105620E-01   0.219299E-03   0.125635E-03   0.765349E-03
   912   0.105085E-01   0.219658E-03   0.125269E-03   0.770475E-03
   913   0.104576E-01   0.219990E-03   0.124899E-03   0.775825E-03
   914   0.104094E-01   0.220294E-03   0.124524E-03   0.781381E-03
   915   0.103638E-01   0.220569E-03   0.124144E-03   0.787130E-03
   916   0.103207E-01   0.220816E-03   0.123761E-03   0.793056E-03
   917   0.102801E-01   0.221034E-03   0.123375E-03   0.799142E-03
   918   0.102419E-01   0.221222E-03   0.122984E-03   0.805375E-03
   919   0.102060E-01   0.221380E-03   0.122591E-03   0.811738E-03
   920   0.101725E-01   0.221508E-03   0.122194E-03   0.818215E-03
   921   0.101411E-01   0.221605E-03   0.121794E-03   0.824792E-03
   922   0.101120E-01   0.221671E-03   0.121392E-03   0.831454E-03
   923   0.100849E-01   0.221705E-03   0.120987E-03   0.838183E-03
   924   0.100599E-01   0.221707E-03   0.120581E-03   0.844966E-03
   925   0.100369E-01   0.221677E-03   0.120172E-03   0.851787E-03
   926   0.100158E-01   0.221613E-03   0.119762E-03   0.858630E-03
   927   0.999657E-02   0.221517E-03   0.119350E-03   0.865480E-03
   928   0.997917E-02   0.221386E-03   0.118936E-03   0.872321E-03
   929   0.996352E-02   0.221222E-03   0.118522E-03   0.879138E-03
   930   0.994956E-02   0.221023E-03   0.118107E-03   0.885916E-03
   931   0.993724E-02   0.220789E-03   0.117691E-03   0.892639E-03
   932   0.992650E-02   0.220520E-03   0.117275E-03   0.899291E-03
   933   0.991726E-02   0.220215E-03   0.116859E-03   0.905858E-03
   934   0.990949E-02   0.219873E-03   0.116442E-03   0.912324E-03
   935   0.990310E-02   0.219495E-03   0.116026E-03   0.918673E-03
   936   0.989806E-02   0.219080E-03   0.115611E-03   0.924890E-03
   937   0.989428E-02   0.218627E-03   0.115196E-03   0.930959E-03
   938   0.989173E-02   0.218137E-03   0.114782E-03   0.936865E-03
   939   0.989033E-02   0.217608E-03   0.114369E-03   0.942593E-03
   940   0.989003E-02   0.217040E-03   0.113958E-03   0.948128E-03
   941   0.989077E-02   0.216433E-03   0.113548E-03   0.953453E-03
   942   0.989248E-02   0.215787E-03   0.113140E-03   0.958553E-03
   943   0.989511E-02   0.215100E-03   0.112734E-03   0.963413E-03
   944   0.989860E-02   0.214374E-03   0.112331E-03   0.968018E-03
   945   0.990289E-02   0.213606E-03   0.111930E-03   0.972351E-03
   946   0.990792E-02   0.212797E-03   0.111531E-03   0.976399E-03
   947   0.991363E-02   0.211946E-03   0.111136E-03   0.980144E-03
   948   0.991996E-02   0.211054E-03   0.110743E-03   0.983572E-03
   949   0.992685E-02   0.210118E-03   0.110355E-03   0.986667E-03
   950   0.993424E-02   0.209140E-03   0.109969E-03   0.989414E-03
   951   0.994207E-02   0.208119E-03   0.109588E-03   0.991802E-03
   952   0.995029E-02   0.207056E-03   0.109210E-03   0.993832E-03
   953   0.995887E-02   0.205954E-03   0.108836E-03   0.995513E-03
   954   0.996774E-02   0.204813E-03   0.108466E-03   0.996852E-03
   955   0.997686E-02   0.203636E-03   0.108100E-03   0.997855E-03
   956   0.998618E-02   0.202425E-03   0.107738E-03   0.998530E-03
   957   0.999566E-02   0.201181E-03   0.107379E-03   0.998884E-03
   958   0.100053E-01   0.199906E-03   0.107024E-03   0.998923E-03
   959   0.100149E-01   0.198601E-03   0.106674E-03   0.998656E-03
   960   0.100246E-01   0.197270E-03   0.106327E-03   0.998088E-03
   961   0.100342E-01   0.195912E-03   0.105983E-03   0.997226E-03
   962   0.100437E-01   0.194531E-03   0.105644E-03   0.996079E-03
   963   0.100532E-01   0.193127E-03   0.105308E-03   0.994653E-03
   964   0.100624E-01   0.191703E-03   0.104977E-03   0.992955E-03
   965   0.100714E-01   0.190261E-03   0.104649E-03   0.990992E-03
   966   0.100801E-01   0.188802E-03   0.104325E-03   0.988771E-03
   967   0.100886E-01   0.187328E-03   0.104004E-03   0.986299E-03
   968   0.100966E-01   0.185840E-03   0.103688E-03   0.983584E-03
   969   0.101043E-01   0.184341E-03   0.103375E-03   0.980632E-03
   970   0.101114E-01   0.182832E-03   0.103066E-03   0.977450E-03
   971   0.101181E-01   0.181315E-03   0.102761E-03   0.974045E-03
   972   0.101242E-01   0.179792E-03   0.102460E-03   0.970425E-03
   973   0.101297E-01   0.178265E-03   0.102163E-03   0.966597E-03
   974   0.101346E-01   0.176734E-03   0.101869E-03   0.962567E-03
   975   0.101387E-01   0.175203E-03   0.101580E-03   0.958342E-03
   976   0.101421E-01   0.173673E-03   0.101294E-03   0.953930E-03
   977   0.101447E-01   0.172145E-03   0.101012E-03   0.949338E-03
   978   0.101465E-01   0.170622E-03   0.100733E-03   0.944573E-03
   979   0.101474E-01   0.169105E-03   0.100459E-03   0.939641E-03
   980   0.101473E-01   0.167596E-03   0.100188E-03   0.934551E-03
   981   0.101463E-01   0.166097E-03   0.999214E-04   0.929308E-03
   982   0.101442E-01   0.164609E-03   0.996584E-04   0.923920E-03
   983   0.101410E-01   0.163134E-03   0.993993E-04   0.918394E-03
   984   0.101367E-01   0.161674E-03   0.991439E-04   0.912737E-03
   985   0.101312E-01   0.160231E-03   0.988923E-04   0.906956E-03
   986   0.101245E-01   0.158807E-03   0.986446E-04   0.901059E-03
   987   0.101166E-01   0.157403E-03   0.984006E-04   0.895051E-03
   988   0.101073E-01   0.156021E-03   0.981605E-04   0.888941E-03
   989   0.100966E-01   0.154663E-03   0.979242E-04   0.882735E-03
   990   0.100846E-01   0.153330E-03   0.976917E-04   0.876441E-03
   991   0.100711E-01   0.152025E-03   0.974630E-04   0.870064E-03
   992   0.100560E-01   0.150749E-03   0.972381E-04   0.863614E-03
   993   0.100394E-01   0.149504E-03   0.970170E-04   0.857095E-03
   994   0.100212E-01   0.148292E-03   0.967998E-04   0.850517E-03
   995   0.100014E-01   0.147114E-03   0.965863E-04   0.843884E-03
   996   0.997985E-02   0.145972E-03   0.963766E-04   0.837206E-03
   997   0.995655E-02   0.144868E-03   0.961708E-04   0.830488E-03
   998   0.993147E-02   0.143805E-03   0.959688E-04   0.823738E-03
   999   0.990454E-02   0.142782E-03   0.957705E-04   0.816963E-03
  1000   0.987572E-02   0.141803E-03   0.955761E-04   0.810169E-03
  1001   0.984498E-02   0.140869E-03   0.953855E-04   0.803364E-03
  1002   0.981237E-02   0.139979E-03   0.951985E-04   0.796553E-03
  1003   0.977795E-02   0.139132E-03   0.950151E-04   0.789741E-03
  1004   0.974178E-02   0.138327E-03   0.948350E-04   0.782933E-03
  1005   0.970392E-02   0.137565E-03   0.946583E-04   0.776133E-03
  1006   0.966444E-02   0.136843E-03   0.944846E-04   0.769348E-03
  1007   0.962341E-02   0.136162E-03   0.943140E-04   0.762581E-03
  1008   0.958087E-02   0.135519E-03   0.941462E-04   0.755838E-03
  1009   0.953690E-02   0.134915E-03   0.939811E-04   0.749123E-03
  1010   0.949156E-02   0.134348E-03   0.938187E-04   0.742443E-03
  1011   0.944492E-02   0.133818E-03   0.936586E-04   0.735801E-03
  1012   0.939703E-02   0.133324E-03   0.935009E-04   0.729202E-03
  1013   0.934796E-02   0.132865E-03   0.933454E-04   0.722653E-03
  1014   0.929776E-02   0.132440E-03   0.931920E-04   0.716157E-03
  1015   0.924652E-02   0.132048E-03   0.930404E-04   0.709720E-03
  1016   0.919428E-02   0.131689E-03   0.928907E-04   0.703347E-03
  1017   0.914111E-02   0.131361E-03   0.927425E-04   0.697042E-03
  1018   0.908707E-02   0.131064E-03   0.925959E-04   0.690811E-03
  1019   0.903223E-02   0.130797E-03   0.924507E-04   0.684658E-03
  1020   0.897665E-02   0.130559E-03   0.923067E-04   0.678589E-03
  1021   0.892039E-02   0.130349E-03   0.921638E-04   0.672608E-03
  1022   0.886351E-02   0.130167E-03   0.920219E-04   0.666722E-03
  1023   0.880609E-02   0.130011E-03   0.918808E-04   0.660933E-03
  1024   0.874817E-02   0.129881E-03   0.917404E-04   0.655248E-03
  1025   0.868983E-02   0.129776E-03   0.916006E-04   0.649672E-03
  1026   0.863112E-02   0.129695E-03   0.914612E-04   0.644209E-03
  1027   0.857212E-02   0.129637E-03   0.913221E-04   0.638865E-03
  1028   0.851287E-02   0.129601E-03   0.911831E-04   0.633644E-03
  1029   0.845345E-02   0.129587E-03   0.910442E-04   0.628552E-03
  1030   0.839392E-02   0.129594E-03   0.909052E-04   0.623593E-03
  1031   0.833434E-02   0.129620E-03   0.907659E-04   0.618772E-03
  1032   0.827478E-02   0.129666E-03   0.906263E-04   0.614095E-03
  1033   0.821529E-02   0.129729E-03   0.904861E-04   0.609566E-03
  1034   0.815594E-02   0.129810E-03   0.903453E-04   0.605191E-03
  1035   0.809680E-02   0.129907E-03   0.902037E-04   0.600974E-03
  1036   0.803792E-02   0.130020E-03   0.900612E-04   0.596920E-03
  1037   0.797937E-02   0.130148E-03   0.899176E-04   0.593035E-03
  1038   0.792122E-02   0.130289E-03   0.897728E-04   0.589323E-03
  1039   0.786352E-02   0.130444E-03   0.896267E-04   0.585789E-03
  1040   0.780633E-02   0.130611E-03   0.894791E-04   0.582438E-03
  1041   0.774973E-02   0.130789E-03   0.893300E-04   0.579276E-03
  1042   0.769377E-02   0.130978E-03   0.891791E-04   0.576307E-03
  1043   0.763852E-02   0.131177E-03   0.890263E-04   0.573536E-03
  1044   0.758403E-02   0.131384E-03   0.888716E-04   0.570969E-03
  1045   0.753038E-02   0.131600E-03   0.887147E-04   0.568609E-03
  1046   0.747763E-02   0.131823E-03   0.885555E-04   0.566463E-03
  1047   0.742583E-02   0.132052E-03   0.883940E-04   0.564535E-03
  1048   0.737506E-02   0.132287E-03   0.882298E-04   0.562830E-03
  1049   0.732537E-02   0.132526E-03   0.880631E-04   0.561354E-03
  1050   0.727683E-02   0.132769E-03   0.878935E-04   0.560110E-03
  1051   0.722948E-02   0.133015E-03   0.877209E-04   0.559102E-03
  1052   0.718333E-02   0.133264E-03   0.875456E-04   0.558325E-03
  1053   0.713837E-02   0.133514E-03   0.873674E-04   0.557772E-03
  1054   0.709458E-02   0.133765E-03   0.871865E-04   0.557434E-03
  1055   0.705195E-02   0.134017E-03   0.870029E-04   0.557304E-03
  1056   0.701046E-02   0.134269E-03   0.868168E-04   0.557375E-03
  1057   0.697011E-02   0.134520E-03   0.866282E-04   0.557640E-03
  1058   0.693088E-02   0.134770E-03   0.864372E-04   0.558090E-03
  1059   0.689276E-02   0.135018E-03   0.862438E-04   0.558719E-03
  1060   0.685574E-02   0.135263E-03   0.860481E-04   0.559519E-03
  1061   0.681979E-02   0.135505E-03   0.858502E-04   0.560483E-03
  1062   0.678492E-02   0.135744E-03   0.856502E-04   0.561603E-03
  1063   0.675110E-02   0.135978E-03   0.854482E-04   0.562871E-03
  1064   0.671833E-02   0.136206E-03   0.852442E-04   0.564281E-03
  1065   0.668659E-02   0.136430E-03   0.850383E-04   0.565824E-03
  1066   0.665587E-02   0.136646E-03   0.848305E-04   0.567494E-03
  1067   0.662616E-02   0.136856E-03   0.846211E-04   0.569283E-03
  1068   0.659744E-02   0.137059E-03   0.844099E-04   0.571183E-03
  1069   0.656970E-02   0.137253E-03   0.841971E-04   0.573187E-03
  1070   0.654293E-02   0.137439E-03   0.839828E-04   0.575288E-03
  1071   0.651711E-02   0.137615E-03   0.837671E-04   0.577477E-03
  1072   0.649224E-02   0.137782E-03   0.835500E-04   0.579749E-03
  1073   0.646829E-02   0.137937E-03   0.833316E-04   0.582094E-03
  1074   0.644526E-02   0.138082E-03   0.831119E-04   0.584506E-03
  1075   0.642314E-02   0.138214E-03   0.828911E-04   0.586978E-03
  1076   0.640191E-02   0.138335E-03   0.826692E-04   0.589501E-03
  1077   0.638156E-02   0.138442E-03   0.824464E-04   0.592069E-03
  1078   0.636207E-02   0.138535E-03   0.822225E-04   0.594673E-03
  1079   0.634344E-02   0.138614E-03   0.819979E-04   0.597307E-03
  1080   0.632564E-02   0.138678E-03   0.817724E-04   0.599963E-03
  1081   0.630868E-02   0.138727E-03   0.815463E-04   0.602634E-03
  1082   0.629253E-02   0.138760E-03   0.813195E-04   0.605311E-03
  1083   0.627718E-02   0.138775E-03   0.810922E-04   0.607989E-03
  1084   0.626262E-02   0.138774E-03   0.808644E-04   0.610658E-03
  1085   0.624884E-02   0.138754E-03   0.806362E-04   0.613313E-03
  1086   0.623582E-02   0.138716E-03   0.804076E-04   0.615944E-03
  1087   0.622355E-02   0.138658E-03   0.801788E-04   0.618546E-03
  1088   0.621202E-02   0.138581E-03   0.799498E-04   0.621110E-03
  1089   0.620122E-02   0.138483E-03   0.797207E-04   0.623628E-03
  1090   0.619113E-02   0.138364E-03   0.794916E-04   0.626095E-03
  1091   0.618174E-02   0.138223E-03   0.792626E-04   0.628501E-03
  1092   0.617304E-02   0.138060E-03   0.790336E-04   0.630840E-03
  1093   0.616501E-02   0.137874E-03   0.788048E-04   0.633104E-03
  1094   0.615765E-02   0.137665E-03   0.785763E-04   0.635286E-03
  1095   0.615093E-02   0.137431E-03   0.783482E-04   0.637378E-03
  1096   0.614485E-02   0.137173E-03   0.781205E-04   0.639372E-03
  1097   0.613939E-02   0.136889E-03   0.778932E-04   0.641263E-03
  1098   0.613455E-02   0.136579E-03   0.776665E-04   0.643040E-03
  1099   0.613030E-02   0.136242E-03   0.774405E-04   0.644699E-03
  1100   0.612664E-02   0.135878E-03   0.772152E-04   0.646230E-03
  1101   0.612354E-02   0.135487E-03   0.769906E-04   0.647629E-03
  1102   0.612099E-02   0.135068E-03   0.767669E-04   0.648894E-03
  1103   0.611896E-02   0.134623E-03   0.765441E-04   0.650029E-03
  1104   0.611740E-02   0.134154E-03   0.763221E-04   0.651033E-03
  1105   0.611630E-02   0.133660E-03   0.761010E-04   0.651909E-03
  1106   0.611562E-02   0.133142E-03   0.758809E-04   0.652659E-03
  1107   0.611533E-02   0.132602E-03   0.756617E-04   0.653284E-03
  1108   0.611540E-02   0.132041E-03   0.754436E-04   0.653786E-03
  1109   0.611580E-02   0.131459E-03   0.752265E-04   0.654166E-03
  1110   0.611650E-02   0.130857E-03   0.750104E-04   0.654426E-03
  1111   0.611748E-02   0.130237E-03   0.747955E-04   0.654567E-03
  1112   0.611869E-02   0.129598E-03   0.745817E-04   0.654591E-03
  1113   0.612012E-02   0.128943E-03   0.743690E-04   0.654500E-03
  1114   0.612172E-02   0.128271E-03   0.741576E-04   0.654295E-03
  1115   0.612348E-02   0.127585E-03   0.739473E-04   0.653978E-03
  1116   0.612536E-02   0.126884E-03   0.737383E-04   0.653550E-03
  1117   0.612732E-02   0.126169E-03   0.735306E-04   0.653013E-03
  1118   0.612935E-02   0.125443E-03   0.733242E-04   0.652368E-03
  1119   0.613140E-02   0.124704E-03   0.731191E-04   0.651618E-03
  1120   0.613346E-02   0.123955E-03   0.729154E-04   0.650764E-03
  1121   0.613548E-02   0.123197E-03   0.727131E-04   0.649807E-03
  1122   0.613744E-02   0.122429E-03   0.725122E-04   0.648749E-03
  1123   0.613932E-02   0.121654E-03   0.723128E-04   0.647591E-03
  1124   0.614107E-02   0.120871E-03   0.721149E-04   0.646335E-03
  1125   0.614266E-02   0.120083E-03   0.719186E-04   0.644984E-03
  1126   0.614408E-02   0.119289E-03   0.717237E-04   0.643537E-03
  1127   0.614529E-02   0.118491E-03   0.715305E-04   0.641997E-03
  1128   0.614625E-02   0.117690E-03   0.713389E-04   0.640366E-03
  1129   0.614694E-02   0.116886E-03   0.711489E-04   0.638645E-03
  1130   0.614733E-02   0.116081E-03   0.709606E-04   0.636835E-03
  1131   0.614738E-02   0.115275E-03   0.707740E-04   0.634939E-03
  1132   0.614707E-02   0.114469E-03   0.705892E-04   0.632958E-03
  1133   0.614637E-02   0.113664E-03   0.704061E-04   0.630893E-03
  1134   0.614525E-02   0.112862E-03   0.702248E-04   0.628746E-03
  1135   0.614367E-02   0.112062E-03   0.700454E-04   0.626518E-03
  1136   0.614161E-02   0.111267E-03   0.698678E-04   0.624212E-03
  1137   0.613904E-02   0.110476E-03   0.696921E-04   0.621828E-03
