#    L    TT             EE             BB             TE          
  4417   0.138824E+01   0.396709E-01   0.397326E-02  -0.526655E-01
  4418   0.138579E+01   0.395942E-01   0.396991E-02  -0.525501E-01
  4419   0.138334E+01   0.395184E-01   0.396655E-02  -0.524352E-01
  4420   0.138092E+01   0.394428E-01   0.396320E-02  -0.523218E-01
  4421   0.137851E+01   0.393675E-01   0.395985E-02  -0.522060E-01
  4422   0.137611E+01   0.392916E-01   0.395650E-02  -0.520933E-01
  4423   0.137373E+01   0.392167E-01   0.395316E-02  -0.519813E-01
  4424   0.137135E+01   0.391413E-01   0.394981E-02  -0.518702E-01
  4425   0.136900E+01   0.390670E-01   0.394647E-02  -0.517614E-01
  4426   0.136666E+01   0.389922E-01   0.394313E-02  -0.516521E-01
  4427   0.136431E+01   0.389177E-01   0.393980E-02  -0.515430E-01
  4428   0.136199E+01   0.388435E-01   0.393647E-02  -0.514342E-01
  4429   0.135967E+01   0.387697E-01   0.393314E-02  -0.513257E-01
  4430   0.135736E+01   0.386954E-01   0.392981E-02  -0.512199E-01
  4431   0.135506E+01   0.386223E-01   0.392648E-02  -0.511137E-01
  4432   0.135276E+01   0.385496E-01   0.392316E-02  -0.510080E-01
  4433   0.135047E+01   0.384757E-01   0.391984E-02  -0.509029E-01
  4434   0.134818E+01   0.384030E-01   0.391653E-02  -0.507984E-01
  4435   0.134589E+01   0.383300E-01   0.391322E-02  -0.506953E-01
  4436   0.134361E+01   0.382581E-01   0.390991E-02  -0.505921E-01
  4437   0.134132E+01   0.381852E-01   0.390661E-02  -0.504897E-01
  4438   0.133903E+01   0.381128E-01   0.390331E-02  -0.503882E-01
  4439   0.133674E+01   0.380408E-01   0.390001E-02  -0.502875E-01
  4440   0.133445E+01   0.379693E-01   0.389672E-02  -0.501870E-01
  4441   0.133216E+01   0.378975E-01   0.389343E-02  -0.500875E-01
  4442   0.132986E+01   0.378262E-01   0.389015E-02  -0.499884E-01
  4443   0.132754E+01   0.377547E-01   0.388687E-02  -0.498903E-01
  4444   0.132524E+01   0.376837E-01   0.388359E-02  -0.497919E-01
  4445   0.132293E+01   0.376125E-01   0.388032E-02  -0.496948E-01
  4446   0.132062E+01   0.375411E-01   0.387706E-02  -0.495989E-01
  4447   0.131829E+01   0.374702E-01   0.387379E-02  -0.495037E-01
  4448   0.131596E+01   0.373991E-01   0.387054E-02  -0.494091E-01
  4449   0.131363E+01   0.373287E-01   0.386728E-02  -0.493144E-01
  4450   0.131129E+01   0.372587E-01   0.386403E-02  -0.492206E-01
  4451   0.130893E+01   0.371879E-01   0.386079E-02  -0.491276E-01
  4452   0.130657E+01   0.371177E-01   0.385755E-02  -0.490354E-01
  4453   0.130421E+01   0.370473E-01   0.385431E-02  -0.489427E-01
  4454   0.130185E+01   0.369783E-01   0.385108E-02  -0.488517E-01
  4455   0.129949E+01   0.369077E-01   0.384785E-02  -0.487625E-01
  4456   0.129712E+01   0.368376E-01   0.384462E-02  -0.486721E-01
  4457   0.129475E+01   0.367682E-01   0.384140E-02  -0.485821E-01
  4458   0.129237E+01   0.366987E-01   0.383818E-02  -0.484932E-01
  4459   0.129000E+01   0.366299E-01   0.383497E-02  -0.484055E-01
  4460   0.128762E+01   0.365609E-01   0.383176E-02  -0.483175E-01
  4461   0.128525E+01   0.364918E-01   0.382855E-02  -0.482309E-01
  4462   0.128287E+01   0.364227E-01   0.382535E-02  -0.481433E-01
  4463   0.128050E+01   0.363542E-01   0.382215E-02  -0.480571E-01
  4464   0.127814E+01   0.362856E-01   0.381895E-02  -0.479708E-01
  4465   0.127578E+01   0.362162E-01   0.381576E-02  -0.478846E-01
  4466   0.127343E+01   0.361483E-01   0.381257E-02  -0.477990E-01
  4467   0.127108E+01   0.360787E-01   0.380938E-02  -0.477150E-01
  4468   0.126875E+01   0.360113E-01   0.380619E-02  -0.476296E-01
  4469   0.126642E+01   0.359424E-01   0.380301E-02  -0.475459E-01
  4470   0.126411E+01   0.358734E-01   0.379982E-02  -0.474623E-01
  4471   0.126181E+01   0.358059E-01   0.379664E-02  -0.473775E-01
  4472   0.125953E+01   0.357375E-01   0.379347E-02  -0.472945E-01
  4473   0.125724E+01   0.356691E-01   0.379029E-02  -0.472117E-01
  4474   0.125499E+01   0.356014E-01   0.378712E-02  -0.471294E-01
  4475   0.125275E+01   0.355337E-01   0.378394E-02  -0.470474E-01
  4476   0.125053E+01   0.354658E-01   0.378077E-02  -0.469652E-01
  4477   0.124831E+01   0.353987E-01   0.377760E-02  -0.468834E-01
  4478   0.124612E+01   0.353308E-01   0.377443E-02  -0.468015E-01
  4479   0.124395E+01   0.352636E-01   0.377127E-02  -0.467201E-01
  4480   0.124179E+01   0.351956E-01   0.376810E-02  -0.466386E-01
  4481   0.123964E+01   0.351283E-01   0.376494E-02  -0.465578E-01
  4482   0.123752E+01   0.350609E-01   0.376178E-02  -0.464762E-01
  4483   0.123542E+01   0.349935E-01   0.375862E-02  -0.463961E-01
  4484   0.123333E+01   0.349253E-01   0.375546E-02  -0.463153E-01
  4485   0.123126E+01   0.348570E-01   0.375230E-02  -0.462354E-01
  4486   0.122920E+01   0.347902E-01   0.374915E-02  -0.461548E-01
  4487   0.122717E+01   0.347233E-01   0.374599E-02  -0.460745E-01
  4488   0.122514E+01   0.346563E-01   0.374284E-02  -0.459951E-01
  4489   0.122314E+01   0.345893E-01   0.373969E-02  -0.459153E-01
  4490   0.122114E+01   0.345237E-01   0.373654E-02  -0.458351E-01
  4491   0.121915E+01   0.344573E-01   0.373339E-02  -0.457552E-01
  4492   0.121718E+01   0.343901E-01   0.373025E-02  -0.456764E-01
  4493   0.121522E+01   0.343236E-01   0.372711E-02  -0.455974E-01
  4494   0.121328E+01   0.342562E-01   0.372397E-02  -0.455181E-01
  4495   0.121132E+01   0.341902E-01   0.372083E-02  -0.454394E-01
  4496   0.120939E+01   0.341235E-01   0.371770E-02  -0.453604E-01
  4497   0.120746E+01   0.340558E-01   0.371457E-02  -0.452814E-01
  4498   0.120552E+01   0.339903E-01   0.371144E-02  -0.452030E-01
  4499   0.120360E+01   0.339233E-01   0.370831E-02  -0.451238E-01
  4500   0.120167E+01   0.338568E-01   0.370519E-02  -0.450453E-01
  4501   0.119976E+01   0.337903E-01   0.370207E-02  -0.449676E-01
  4502   0.119783E+01   0.337229E-01   0.369896E-02  -0.448885E-01
  4503   0.119591E+01   0.336568E-01   0.369585E-02  -0.448110E-01
  4504   0.119398E+01   0.335914E-01   0.369274E-02  -0.447335E-01
  4505   0.119205E+01   0.335244E-01   0.368964E-02  -0.446548E-01
  4506   0.119012E+01   0.334580E-01   0.368654E-02  -0.445777E-01
  4507   0.118817E+01   0.333921E-01   0.368344E-02  -0.445001E-01
  4508   0.118622E+01   0.333262E-01   0.368035E-02  -0.444220E-01
  4509   0.118426E+01   0.332608E-01   0.367726E-02  -0.443449E-01
  4510   0.118230E+01   0.331938E-01   0.367418E-02  -0.442674E-01
  4511   0.118032E+01   0.331281E-01   0.367110E-02  -0.441894E-01
  4512   0.117835E+01   0.330623E-01   0.366802E-02  -0.441125E-01
  4513   0.117636E+01   0.329962E-01   0.366495E-02  -0.440345E-01
  4514   0.117435E+01   0.329308E-01   0.366188E-02  -0.439577E-01
  4515   0.117234E+01   0.328651E-01   0.365882E-02  -0.438805E-01
  4516   0.117033E+01   0.327993E-01   0.365576E-02  -0.438030E-01
  4517   0.116830E+01   0.327332E-01   0.365271E-02  -0.437266E-01
  4518   0.116626E+01   0.326677E-01   0.364966E-02  -0.436493E-01
  4519   0.116422E+01   0.326027E-01   0.364662E-02  -0.435709E-01
  4520   0.116216E+01   0.325367E-01   0.364358E-02  -0.434945E-01
  4521   0.116010E+01   0.324720E-01   0.364054E-02  -0.434178E-01
  4522   0.115804E+01   0.324063E-01   0.363750E-02  -0.433402E-01
  4523   0.115598E+01   0.323411E-01   0.363448E-02  -0.432631E-01
  4524   0.115390E+01   0.322756E-01   0.363145E-02  -0.431858E-01
  4525   0.115183E+01   0.322098E-01   0.362843E-02  -0.431090E-01
  4526   0.114975E+01   0.321453E-01   0.362541E-02  -0.430313E-01
  4527   0.114768E+01   0.320805E-01   0.362239E-02  -0.429542E-01
  4528   0.114560E+01   0.320153E-01   0.361938E-02  -0.428768E-01
  4529   0.114352E+01   0.319506E-01   0.361637E-02  -0.427992E-01
  4530   0.114145E+01   0.318841E-01   0.361336E-02  -0.427223E-01
  4531   0.113938E+01   0.318202E-01   0.361036E-02  -0.426451E-01
  4532   0.113731E+01   0.317553E-01   0.360735E-02  -0.425670E-01
  4533   0.113525E+01   0.316899E-01   0.360436E-02  -0.424887E-01
  4534   0.113322E+01   0.316250E-01   0.360136E-02  -0.424117E-01
  4535   0.113117E+01   0.315604E-01   0.359836E-02  -0.423330E-01
  4536   0.112913E+01   0.314962E-01   0.359537E-02  -0.422542E-01
  4537   0.112712E+01   0.314324E-01   0.359238E-02  -0.421759E-01
  4538   0.112511E+01   0.313674E-01   0.358939E-02  -0.420974E-01
  4539   0.112312E+01   0.313034E-01   0.358640E-02  -0.420194E-01
  4540   0.112114E+01   0.312383E-01   0.358341E-02  -0.419405E-01
  4541   0.111918E+01   0.311743E-01   0.358043E-02  -0.418606E-01
  4542   0.111723E+01   0.311105E-01   0.357744E-02  -0.417820E-01
  4543   0.111530E+01   0.310455E-01   0.357446E-02  -0.417024E-01
  4544   0.111338E+01   0.309815E-01   0.357148E-02  -0.416233E-01
  4545   0.111147E+01   0.309171E-01   0.356850E-02  -0.415432E-01
  4546   0.110959E+01   0.308536E-01   0.356552E-02  -0.414636E-01
  4547   0.110773E+01   0.307904E-01   0.356254E-02  -0.413831E-01
  4548   0.110588E+01   0.307259E-01   0.355956E-02  -0.413029E-01
  4549   0.110404E+01   0.306631E-01   0.355659E-02  -0.412225E-01
  4550   0.110222E+01   0.305983E-01   0.355361E-02  -0.411418E-01
  4551   0.110043E+01   0.305344E-01   0.355064E-02  -0.410608E-01
  4552   0.109863E+01   0.304715E-01   0.354767E-02  -0.409788E-01
  4553   0.109687E+01   0.304079E-01   0.354470E-02  -0.408979E-01
  4554   0.109511E+01   0.303438E-01   0.354173E-02  -0.408167E-01
  4555   0.109337E+01   0.302806E-01   0.353876E-02  -0.407344E-01
  4556   0.109164E+01   0.302168E-01   0.353580E-02  -0.406525E-01
  4557   0.108991E+01   0.301539E-01   0.353283E-02  -0.405703E-01
  4558   0.108820E+01   0.300911E-01   0.352987E-02  -0.404877E-01
  4559   0.108650E+01   0.300276E-01   0.352691E-02  -0.404048E-01
  4560   0.108480E+01   0.299651E-01   0.352395E-02  -0.403223E-01
  4561   0.108312E+01   0.299026E-01   0.352100E-02  -0.402386E-01
  4562   0.108143E+01   0.298394E-01   0.351805E-02  -0.401553E-01
  4563   0.107975E+01   0.297756E-01   0.351510E-02  -0.400731E-01
  4564   0.107807E+01   0.297141E-01   0.351215E-02  -0.399890E-01
  4565   0.107640E+01   0.296512E-01   0.350920E-02  -0.399052E-01
  4566   0.107472E+01   0.295906E-01   0.350626E-02  -0.398210E-01
  4567   0.107304E+01   0.295263E-01   0.350332E-02  -0.397386E-01
  4568   0.107136E+01   0.294642E-01   0.350039E-02  -0.396534E-01
  4569   0.106967E+01   0.294022E-01   0.349746E-02  -0.395701E-01
  4570   0.106797E+01   0.293402E-01   0.349453E-02  -0.394862E-01
  4571   0.106627E+01   0.292774E-01   0.349160E-02  -0.394018E-01
  4572   0.106457E+01   0.292154E-01   0.348868E-02  -0.393169E-01
  4573   0.106285E+01   0.291541E-01   0.348577E-02  -0.392337E-01
  4574   0.106112E+01   0.290928E-01   0.348285E-02  -0.391491E-01
  4575   0.105939E+01   0.290308E-01   0.347994E-02  -0.390640E-01
  4576   0.105766E+01   0.289694E-01   0.347704E-02  -0.389797E-01
  4577   0.105589E+01   0.289087E-01   0.347414E-02  -0.388948E-01
  4578   0.105413E+01   0.288473E-01   0.347124E-02  -0.388100E-01
  4579   0.105234E+01   0.287857E-01   0.346835E-02  -0.387253E-01
  4580   0.105056E+01   0.287248E-01   0.346546E-02  -0.386405E-01
  4581   0.104875E+01   0.286646E-01   0.346258E-02  -0.385565E-01
  4582   0.104695E+01   0.286043E-01   0.345970E-02  -0.384703E-01
  4583   0.104512E+01   0.285439E-01   0.345682E-02  -0.383855E-01
  4584   0.104329E+01   0.284834E-01   0.345395E-02  -0.383006E-01
  4585   0.104144E+01   0.284234E-01   0.345108E-02  -0.382156E-01
  4586   0.103959E+01   0.283634E-01   0.344822E-02  -0.381304E-01
  4587   0.103772E+01   0.283032E-01   0.344536E-02  -0.380458E-01
  4588   0.103586E+01   0.282429E-01   0.344250E-02  -0.379610E-01
  4589   0.103398E+01   0.281839E-01   0.343965E-02  -0.378751E-01
  4590   0.103210E+01   0.281240E-01   0.343680E-02  -0.377898E-01
  4591   0.103021E+01   0.280646E-01   0.343395E-02  -0.377048E-01
  4592   0.102832E+01   0.280051E-01   0.343111E-02  -0.376195E-01
  4593   0.102644E+01   0.279461E-01   0.342827E-02  -0.375338E-01
  4594   0.102454E+01   0.278870E-01   0.342543E-02  -0.374476E-01
  4595   0.102265E+01   0.278276E-01   0.342260E-02  -0.373625E-01
  4596   0.102077E+01   0.277695E-01   0.341977E-02  -0.372776E-01
  4597   0.101888E+01   0.277104E-01   0.341694E-02  -0.371906E-01
  4598   0.101699E+01   0.276518E-01   0.341411E-02  -0.371053E-01
  4599   0.101512E+01   0.275938E-01   0.341128E-02  -0.370186E-01
  4600   0.101325E+01   0.275362E-01   0.340846E-02  -0.369334E-01
  4601   0.101138E+01   0.274769E-01   0.340564E-02  -0.368468E-01
  4602   0.100951E+01   0.274188E-01   0.340282E-02  -0.367602E-01
  4603   0.100767E+01   0.273613E-01   0.340001E-02  -0.366742E-01
  4604   0.100583E+01   0.273034E-01   0.339719E-02  -0.365867E-01
  4605   0.100402E+01   0.272460E-01   0.339437E-02  -0.365006E-01
  4606   0.100221E+01   0.271883E-01   0.339156E-02  -0.364158E-01
  4607   0.100042E+01   0.271311E-01   0.338875E-02  -0.363271E-01
  4608   0.998637E+00   0.270736E-01   0.338594E-02  -0.362412E-01
  4609   0.996870E+00   0.270172E-01   0.338313E-02  -0.361536E-01
  4610   0.995123E+00   0.269591E-01   0.338032E-02  -0.360672E-01
  4611   0.993388E+00   0.269029E-01   0.337751E-02  -0.359797E-01
  4612   0.991667E+00   0.268471E-01   0.337471E-02  -0.358926E-01
  4613   0.989967E+00   0.267903E-01   0.337190E-02  -0.358059E-01
  4614   0.988272E+00   0.267339E-01   0.336910E-02  -0.357189E-01
  4615   0.986604E+00   0.266771E-01   0.336629E-02  -0.356313E-01
  4616   0.984942E+00   0.266215E-01   0.336349E-02  -0.355441E-01
  4617   0.983298E+00   0.265656E-01   0.336069E-02  -0.354571E-01
  4618   0.981681E+00   0.265101E-01   0.335789E-02  -0.353696E-01
  4619   0.980059E+00   0.264550E-01   0.335509E-02  -0.352830E-01
  4620   0.978462E+00   0.263995E-01   0.335229E-02  -0.351951E-01
  4621   0.976874E+00   0.263445E-01   0.334949E-02  -0.351080E-01
  4622   0.975293E+00   0.262891E-01   0.334670E-02  -0.350218E-01
  4623   0.973727E+00   0.262340E-01   0.334390E-02  -0.349342E-01
  4624   0.972173E+00   0.261787E-01   0.334111E-02  -0.348467E-01
  4625   0.970616E+00   0.261244E-01   0.333832E-02  -0.347606E-01
  4626   0.969070E+00   0.260699E-01   0.333553E-02  -0.346738E-01
  4627   0.967525E+00   0.260157E-01   0.333275E-02  -0.345862E-01
  4628   0.965995E+00   0.259611E-01   0.332996E-02  -0.345001E-01
  4629   0.964457E+00   0.259062E-01   0.332718E-02  -0.344131E-01
  4630   0.962931E+00   0.258531E-01   0.332440E-02  -0.343267E-01
  4631   0.961401E+00   0.257997E-01   0.332163E-02  -0.342402E-01
  4632   0.959858E+00   0.257459E-01   0.331885E-02  -0.341535E-01
  4633   0.958332E+00   0.256925E-01   0.331608E-02  -0.340674E-01
  4634   0.956790E+00   0.256395E-01   0.331331E-02  -0.339825E-01
  4635   0.955239E+00   0.255869E-01   0.331055E-02  -0.338951E-01
  4636   0.953692E+00   0.255339E-01   0.330779E-02  -0.338097E-01
  4637   0.952142E+00   0.254813E-01   0.330503E-02  -0.337247E-01
  4638   0.950565E+00   0.254291E-01   0.330228E-02  -0.336394E-01
  4639   0.948997E+00   0.253757E-01   0.329953E-02  -0.335545E-01
  4640   0.947415E+00   0.253235E-01   0.329678E-02  -0.334692E-01
  4641   0.945826E+00   0.252717E-01   0.329404E-02  -0.333850E-01
  4642   0.944221E+00   0.252195E-01   0.329130E-02  -0.333003E-01
  4643   0.942615E+00   0.251684E-01   0.328856E-02  -0.332152E-01
  4644   0.940986E+00   0.251170E-01   0.328583E-02  -0.331303E-01
  4645   0.939348E+00   0.250652E-01   0.328310E-02  -0.330464E-01
  4646   0.937701E+00   0.250145E-01   0.328038E-02  -0.329635E-01
  4647   0.936044E+00   0.249635E-01   0.327766E-02  -0.328799E-01
  4648   0.934364E+00   0.249129E-01   0.327495E-02  -0.327965E-01
  4649   0.932697E+00   0.248627E-01   0.327223E-02  -0.327125E-01
  4650   0.931007E+00   0.248121E-01   0.326953E-02  -0.326300E-01
  4651   0.929309E+00   0.247619E-01   0.326682E-02  -0.325469E-01
  4652   0.927596E+00   0.247113E-01   0.326412E-02  -0.324645E-01
  4653   0.925877E+00   0.246619E-01   0.326142E-02  -0.323821E-01
  4654   0.924151E+00   0.246122E-01   0.325873E-02  -0.322997E-01
  4655   0.922428E+00   0.245628E-01   0.325604E-02  -0.322181E-01
  4656   0.920693E+00   0.245132E-01   0.325335E-02  -0.321363E-01
  4657   0.918955E+00   0.244639E-01   0.325067E-02  -0.320560E-01
  4658   0.917215E+00   0.244142E-01   0.324799E-02  -0.319747E-01
  4659   0.915474E+00   0.243657E-01   0.324531E-02  -0.318934E-01
  4660   0.913725E+00   0.243169E-01   0.324263E-02  -0.318134E-01
  4661   0.911985E+00   0.242678E-01   0.323996E-02  -0.317331E-01
  4662   0.910240E+00   0.242198E-01   0.323729E-02  -0.316534E-01
  4663   0.908506E+00   0.241722E-01   0.323462E-02  -0.315728E-01
  4664   0.906762E+00   0.241235E-01   0.323195E-02  -0.314933E-01
  4665   0.905046E+00   0.240752E-01   0.322929E-02  -0.314144E-01
  4666   0.903329E+00   0.240274E-01   0.322663E-02  -0.313351E-01
  4667   0.901613E+00   0.239800E-01   0.322397E-02  -0.312570E-01
  4668   0.899913E+00   0.239323E-01   0.322131E-02  -0.311785E-01
  4669   0.898216E+00   0.238850E-01   0.321865E-02  -0.310997E-01
  4670   0.896544E+00   0.238381E-01   0.321599E-02  -0.310212E-01
  4671   0.894861E+00   0.237909E-01   0.321334E-02  -0.309438E-01
  4672   0.893212E+00   0.237442E-01   0.321068E-02  -0.308660E-01
  4673   0.891569E+00   0.236972E-01   0.320803E-02  -0.307878E-01
  4674   0.889946E+00   0.236513E-01   0.320538E-02  -0.307113E-01
  4675   0.888329E+00   0.236045E-01   0.320273E-02  -0.306344E-01
  4676   0.886733E+00   0.235581E-01   0.320008E-02  -0.305577E-01
  4677   0.885143E+00   0.235121E-01   0.319743E-02  -0.304813E-01
  4678   0.883575E+00   0.234666E-01   0.319478E-02  -0.304044E-01
  4679   0.882020E+00   0.234201E-01   0.319213E-02  -0.303299E-01
  4680   0.880486E+00   0.233748E-01   0.318949E-02  -0.302541E-01
  4681   0.878965E+00   0.233293E-01   0.318684E-02  -0.301778E-01
  4682   0.877457E+00   0.232835E-01   0.318420E-02  -0.301032E-01
  4683   0.875961E+00   0.232382E-01   0.318155E-02  -0.300288E-01
  4684   0.874476E+00   0.231942E-01   0.317891E-02  -0.299545E-01
  4685   0.873017E+00   0.231484E-01   0.317627E-02  -0.298797E-01
  4686   0.871567E+00   0.231039E-01   0.317363E-02  -0.298065E-01
  4687   0.870119E+00   0.230591E-01   0.317099E-02  -0.297327E-01
  4688   0.868693E+00   0.230141E-01   0.316835E-02  -0.296591E-01
  4689   0.867274E+00   0.229704E-01   0.316572E-02  -0.295872E-01
  4690   0.865853E+00   0.229258E-01   0.316308E-02  -0.295139E-01
  4691   0.864443E+00   0.228817E-01   0.316045E-02  -0.294415E-01
  4692   0.863044E+00   0.228367E-01   0.315782E-02  -0.293693E-01
  4693   0.861647E+00   0.227937E-01   0.315519E-02  -0.292979E-01
  4694   0.860258E+00   0.227490E-01   0.315256E-02  -0.292260E-01
  4695   0.858875E+00   0.227057E-01   0.314994E-02  -0.291549E-01
  4696   0.857483E+00   0.226629E-01   0.314732E-02  -0.290840E-01
  4697   0.856095E+00   0.226193E-01   0.314470E-02  -0.290140E-01
  4698   0.854702E+00   0.225770E-01   0.314208E-02  -0.289435E-01
  4699   0.853318E+00   0.225338E-01   0.313947E-02  -0.288738E-01
  4700   0.851928E+00   0.224912E-01   0.313685E-02  -0.288051E-01
  4701   0.850529E+00   0.224484E-01   0.313425E-02  -0.287365E-01
  4702   0.849135E+00   0.224056E-01   0.313164E-02  -0.286682E-01
  4703   0.847725E+00   0.223634E-01   0.312904E-02  -0.286000E-01
  4704   0.846310E+00   0.223211E-01   0.312644E-02  -0.285319E-01
  4705   0.844891E+00   0.222794E-01   0.312384E-02  -0.284649E-01
  4706   0.843468E+00   0.222376E-01   0.312125E-02  -0.283980E-01
  4707   0.842039E+00   0.221957E-01   0.311866E-02  -0.283305E-01
  4708   0.840588E+00   0.221537E-01   0.311607E-02  -0.282648E-01
  4709   0.839139E+00   0.221124E-01   0.311349E-02  -0.281985E-01
  4710   0.837683E+00   0.220711E-01   0.311091E-02  -0.281332E-01
  4711   0.836206E+00   0.220289E-01   0.310834E-02  -0.280680E-01
  4712   0.834728E+00   0.219881E-01   0.310577E-02  -0.280039E-01
  4713   0.833252E+00   0.219473E-01   0.310320E-02  -0.279392E-01
  4714   0.831747E+00   0.219064E-01   0.310063E-02  -0.278755E-01
  4715   0.830242E+00   0.218655E-01   0.309807E-02  -0.278120E-01
  4716   0.828725E+00   0.218245E-01   0.309551E-02  -0.277495E-01
  4717   0.827209E+00   0.217843E-01   0.309296E-02  -0.276865E-01
  4718   0.825689E+00   0.217440E-01   0.309041E-02  -0.276238E-01
  4719   0.824157E+00   0.217037E-01   0.308786E-02  -0.275621E-01
  4720   0.822614E+00   0.216641E-01   0.308532E-02  -0.275006E-01
  4721   0.821083E+00   0.216238E-01   0.308277E-02  -0.274394E-01
  4722   0.819536E+00   0.215834E-01   0.308023E-02  -0.273792E-01
  4723   0.817995E+00   0.215438E-01   0.307770E-02  -0.273186E-01
  4724   0.816440E+00   0.215035E-01   0.307516E-02  -0.272590E-01
  4725   0.814908E+00   0.214639E-01   0.307263E-02  -0.271985E-01
  4726   0.813349E+00   0.214244E-01   0.307011E-02  -0.271394E-01
  4727   0.811815E+00   0.213848E-01   0.306758E-02  -0.270798E-01
  4728   0.810286E+00   0.213461E-01   0.306506E-02  -0.270213E-01
  4729   0.808747E+00   0.213066E-01   0.306253E-02  -0.269636E-01
  4730   0.807222E+00   0.212679E-01   0.306001E-02  -0.269062E-01
  4731   0.805705E+00   0.212285E-01   0.305749E-02  -0.268479E-01
  4732   0.804189E+00   0.211899E-01   0.305498E-02  -0.267908E-01
  4733   0.802682E+00   0.211506E-01   0.305246E-02  -0.267337E-01
  4734   0.801192E+00   0.211121E-01   0.304995E-02  -0.266770E-01
  4735   0.799714E+00   0.210737E-01   0.304744E-02  -0.266204E-01
  4736   0.798247E+00   0.210353E-01   0.304493E-02  -0.265642E-01
  4737   0.796785E+00   0.209978E-01   0.304242E-02  -0.265089E-01
  4738   0.795336E+00   0.209589E-01   0.303991E-02  -0.264532E-01
  4739   0.793908E+00   0.209208E-01   0.303740E-02  -0.263985E-01
  4740   0.792478E+00   0.208835E-01   0.303490E-02  -0.263432E-01
  4741   0.791085E+00   0.208434E-01   0.303239E-02  -0.262890E-01
  4742   0.789692E+00   0.208056E-01   0.302989E-02  -0.262350E-01
  4743   0.788313E+00   0.207679E-01   0.302738E-02  -0.261814E-01
  4744   0.786948E+00   0.207295E-01   0.302488E-02  -0.261275E-01
  4745   0.785597E+00   0.206921E-01   0.302238E-02  -0.260745E-01
  4746   0.784268E+00   0.206548E-01   0.301988E-02  -0.260219E-01
  4747   0.782952E+00   0.206161E-01   0.301738E-02  -0.259689E-01
  4748   0.781649E+00   0.205798E-01   0.301488E-02  -0.259169E-01
  4749   0.780345E+00   0.205421E-01   0.301238E-02  -0.258648E-01
  4750   0.779067E+00   0.205054E-01   0.300989E-02  -0.258131E-01
  4751   0.777801E+00   0.204680E-01   0.300739E-02  -0.257616E-01
  4752   0.776530E+00   0.204301E-01   0.300490E-02  -0.257106E-01
  4753   0.775292E+00   0.203930E-01   0.300240E-02  -0.256597E-01
  4754   0.774055E+00   0.203562E-01   0.299991E-02  -0.256092E-01
  4755   0.772819E+00   0.203195E-01   0.299742E-02  -0.255590E-01
  4756   0.771598E+00   0.202822E-01   0.299493E-02  -0.255092E-01
  4757   0.770382E+00   0.202451E-01   0.299245E-02  -0.254593E-01
  4758   0.769172E+00   0.202090E-01   0.298996E-02  -0.254100E-01
  4759   0.767958E+00   0.201715E-01   0.298748E-02  -0.253609E-01
  4760   0.766755E+00   0.201358E-01   0.298500E-02  -0.253121E-01
  4761   0.765554E+00   0.200995E-01   0.298252E-02  -0.252634E-01
  4762   0.764354E+00   0.200626E-01   0.298004E-02  -0.252150E-01
  4763   0.763162E+00   0.200267E-01   0.297757E-02  -0.251679E-01
  4764   0.761968E+00   0.199903E-01   0.297509E-02  -0.251199E-01
  4765   0.760765E+00   0.199540E-01   0.297262E-02  -0.250721E-01
  4766   0.759560E+00   0.199180E-01   0.297016E-02  -0.250253E-01
  4767   0.758366E+00   0.198815E-01   0.296769E-02  -0.249788E-01
  4768   0.757160E+00   0.198452E-01   0.296523E-02  -0.249318E-01
  4769   0.755950E+00   0.198099E-01   0.296277E-02  -0.248860E-01
  4770   0.754719E+00   0.197740E-01   0.296032E-02  -0.248405E-01
  4771   0.753504E+00   0.197384E-01   0.295787E-02  -0.247946E-01
  4772   0.752269E+00   0.197023E-01   0.295542E-02  -0.247498E-01
  4773   0.751034E+00   0.196664E-01   0.295297E-02  -0.247046E-01
  4774   0.749792E+00   0.196307E-01   0.295053E-02  -0.246591E-01
  4775   0.748543E+00   0.195953E-01   0.294809E-02  -0.246148E-01
  4776   0.747280E+00   0.195602E-01   0.294565E-02  -0.245703E-01
  4777   0.746025E+00   0.195245E-01   0.294322E-02  -0.245262E-01
  4778   0.744756E+00   0.194891E-01   0.294078E-02  -0.244826E-01
  4779   0.743480E+00   0.194539E-01   0.293836E-02  -0.244410E-01
  4780   0.742198E+00   0.194183E-01   0.293593E-02  -0.243977E-01
  4781   0.740911E+00   0.193836E-01   0.293351E-02  -0.243535E-01
  4782   0.739625E+00   0.193485E-01   0.293109E-02  -0.243099E-01
  4783   0.738336E+00   0.193136E-01   0.292868E-02  -0.242676E-01
  4784   0.737027E+00   0.192783E-01   0.292626E-02  -0.242245E-01
  4785   0.735730E+00   0.192439E-01   0.292385E-02  -0.241827E-01
  4786   0.734431E+00   0.192083E-01   0.292145E-02  -0.241409E-01
  4787   0.733116E+00   0.191737E-01   0.291904E-02  -0.240990E-01
  4788   0.731814E+00   0.191394E-01   0.291664E-02  -0.240571E-01
  4789   0.730506E+00   0.191046E-01   0.291424E-02  -0.240166E-01
  4790   0.729199E+00   0.190700E-01   0.291184E-02  -0.239754E-01
  4791   0.727902E+00   0.190350E-01   0.290945E-02  -0.239349E-01
  4792   0.726600E+00   0.190010E-01   0.290705E-02  -0.238930E-01
  4793   0.725302E+00   0.189665E-01   0.290466E-02  -0.238518E-01
