2.5000e+01 7.1531e-09 8.2354e-08 6.0525e-06 1.6445e-06 1.1589e-05 6.5908e-09
3.0000e+00 5.6586e-07 6.4030e-06 4.2042e-04 1.2580e-04 7.9033e-04 5.2027e-07
3.9000e+01 2.9718e-09 3.4582e-08 2.4764e-06 6.9348e-07 4.7499e-06 2.7410e-09
4.9000e+01 1.9108e-09 2.2452e-08 1.5634e-06 4.5162e-07 3.0034e-06 1.7640e-09
3.2000e+01 4.3836e-09 5.0704e-08 3.6868e-06 1.0145e-06 7.0649e-06 4.0408e-09
2.7000e+01 6.1323e-09 7.0711e-08 5.1863e-06 1.4130e-06 9.9328e-06 5.6512e-09
5.7000e+01 1.4325e-09 1.6994e-08 1.1527e-06 3.4291e-07 2.2168e-06 1.3236e-09
5.1000e+01 1.7695e-09 2.0839e-08 1.4423e-06 4.1945e-07 2.7715e-06 1.6339e-09
4.1000e+01 2.6976e-09 3.1434e-08 2.2391e-06 6.3061e-07 4.2961e-06 2.4884e-09
9.0000e+00 5.6193e-08 6.4099e-07 4.6812e-05 1.2729e-05 8.9345e-05 5.1729e-08
1.8000e+01 1.3793e-08 1.5816e-07 1.1693e-05 3.1522e-06 2.2372e-05 1.2704e-08
3.4000e+01 3.8940e-09 4.5102e-08 3.2638e-06 9.0270e-07 6.2557e-06 3.5900e-09
1.7000e+01 1.5469e-08 1.7741e-07 1.3111e-05 3.5356e-06 2.5082e-05 1.4247e-08
5.0000e+00 1.8948e-07 2.1529e-06 1.5156e-04 4.2600e-05 2.8793e-04 1.7433e-07
5.0000e+01 1.8387e-09 2.1622e-08 1.5011e-06 4.3512e-07 2.8840e-06 1.6975e-09
5.3000e+01 1.6430e-09 1.9401e-08 1.3347e-06 3.9091e-07 2.5655e-06 1.5175e-09
3.3000e+01 4.1232e-09 4.7760e-08 3.4656e-06 9.5605e-07 6.6419e-06 3.8013e-09
4.4000e+01 2.3519e-09 2.7484e-08 1.9422e-06 5.5178e-07 3.7281e-06 2.1701e-09
1.2000e+01 3.1253e-08 3.5749e-07 2.6328e-05 7.1133e-06 5.0313e-05 2.8778e-08
2.9000e+01 5.3218e-09 6.1451e-08 4.4931e-06 1.2285e-06 8.6069e-06 4.9049e-09
2.8000e+01 5.7106e-09 6.5887e-08 4.8212e-06 1.3166e-06 9.2343e-06 5.2628e-09
4.0000e+01 2.8301e-09 3.2952e-08 2.3533e-06 6.6082e-07 4.5144e-06 2.6104e-09
3.1000e+01 4.6647e-09 5.3937e-08 3.9297e-06 1.0787e-06 7.5295e-06 4.2998e-09
2.4000e+01 7.7569e-09 8.9271e-08 6.5690e-06 1.7823e-06 1.2577e-05 7.1470e-09
1.3000e+01 2.6597e-08 3.0418e-07 2.2432e-05 6.0523e-06 4.2879e-05 2.4491e-08
1.0000e+01 4.5251e-08 5.1703e-07 3.7917e-05 1.0279e-05 7.2403e-05 4.1662e-08
5.4000e+01 1.5859e-09 1.8748e-08 1.2854e-06 3.7790e-07 2.4710e-06 1.4648e-09
1.6000e+01 1.7478e-08 2.0027e-07 1.4803e-05 3.9890e-06 2.8315e-05 1.6097e-08
4.8000e+01 1.9878e-09 2.3332e-08 1.6298e-06 4.6918e-07 3.1304e-06 1.8349e-09
1.4000e+01 2.2869e-08 2.6187e-07 1.9340e-05 5.2134e-06 3.6977e-05 2.1060e-08
4.2000e+01 2.5731e-09 3.0014e-08 2.1330e-06 6.0234e-07 4.0931e-06 2.3738e-09
2.1000e+01 1.0123e-08 1.1632e-07 8.5857e-06 2.3208e-06 1.6433e-05 9.3258e-09
2.2000e+01 9.2241e-09 1.0607e-07 7.8213e-06 2.1169e-06 1.4972e-05 8.4980e-09
2.3000e+01 8.4342e-09 9.7021e-08 7.1544e-06 1.9364e-06 1.3696e-05 7.7705e-09
6.0000e+01 1.3002e-09 1.5491e-08 1.0397e-06 3.1291e-07 1.9998e-06 1.2019e-09
6.4000e+01 1.1521e-09 1.3806e-08 9.1318e-07 2.7942e-07 1.7568e-06 1.0655e-09
8.1000e+01 7.5047e-10 9.2592e-09 5.7043e-07 1.8887e-07 1.0951e-06 6.9584e-10
6.3000e+01 1.1864e-09 1.4195e-08 9.4252e-07 2.8714e-07 1.8132e-06 1.0971e-09
5.9000e+01 1.3419e-09 1.5965e-08 1.0754e-06 3.2244e-07 2.0685e-06 1.2402e-09
5.8000e+01 1.3859e-09 1.6466e-08 1.1131e-06 3.3241e-07 2.1407e-06 1.2807e-09
7.6000e+01 8.4131e-10 1.0281e-08 6.4744e-07 2.0918e-07 1.2445e-06 7.7941e-10
6.7000e+01 1.0588e-09 1.2742e-08 8.3298e-07 2.5821e-07 1.6025e-06 9.7955e-10
9.3000e+01 5.8997e-10 7.4691e-09 4.3438e-07 1.5338e-07 8.3001e-07 5.4822e-10
7.7000e+01 8.2173e-10 1.0060e-08 6.3081e-07 2.0479e-07 1.2122e-06 7.6140e-10
8.9000e+01 6.3625e-10 7.9812e-09 4.7356e-07 1.6355e-07 9.0658e-07 5.9078e-10
7.3000e+01 9.0472e-10 1.1000e-08 7.0160e-07 2.2347e-07 1.3492e-06 8.3777e-10
8.6000e+01 6.7537e-10 8.4168e-09 5.0667e-07 1.7215e-07 9.7115e-07 6.2675e-10
6.1000e+01 1.2603e-09 1.5036e-08 1.0057e-06 3.0387e-07 1.9346e-06 1.1651e-09
6.6000e+01 1.0889e-09 1.3083e-08 8.5847e-07 2.6494e-07 1.6516e-06 1.0073e-09
7.4000e+01 8.8271e-10 1.0749e-08 6.8281e-07 2.1854e-07 1.3128e-06 8.1752e-10
6.8000e+01 1.0305e-09 1.2418e-08 8.0860e-07 2.5176e-07 1.5556e-06 9.5349e-10
6.5000e+01 1.1199e-09 1.3438e-08 8.8519e-07 2.7201e-07 1.7030e-06 1.0358e-09
7.9000e+01 7.8471e-10 9.6426e-09 5.9945e-07 1.9655e-07 1.1515e-06 7.2733e-10
6.9000e+01 1.0029e-09 1.2108e-08 7.8529e-07 2.4559e-07 1.5107e-06 9.2811e-10
7.1000e+01 9.5156e-10 1.1529e-08 7.4165e-07 2.3409e-07 1.4265e-06 8.8090e-10
8.3000e+01 7.1865e-10 8.9027e-09 5.4352e-07 1.8184e-07 1.0429e-06 6.6657e-10
7.2000e+01 9.2775e-10 1.1259e-08 7.2120e-07 2.2867e-07 1.3870e-06 8.5897e-10
7.5000e+01 8.6181e-10 1.0511e-08 6.6477e-07 2.1375e-07 1.2780e-06 7.9827e-10
7.8000e+01 8.0281e-10 9.8462e-09 6.1483e-07 2.0060e-07 1.1813e-06 7.4399e-10
8.2000e+01 7.3423e-10 9.0776e-09 5.5672e-07 1.8528e-07 1.0685e-06 6.8090e-10
7.0000e+01 9.7641e-10 1.1811e-08 7.6300e-07 2.3972e-07 1.4677e-06 9.0377e-10
6.2000e+01 1.2223e-09 1.4604e-08 9.7333e-07 2.9533e-07 1.8724e-06 1.1301e-09
8.8000e+01 6.4859e-10 8.1203e-09 4.8422e-07 1.6633e-07 9.2737e-07 6.0213e-10
1.0200e+02 5.0518e-10 6.5394e-09 3.6268e-07 1.3508e-07 6.8942e-07 4.7031e-10
8.4000e+01 7.0383e-10 8.7359e-09 5.3079e-07 1.7847e-07 1.0181e-06 6.5292e-10
9.6000e+01 5.5925e-10 7.1290e-09 4.0819e-07 1.4665e-07 7.7874e-07 5.1998e-10
8.5000e+01 6.8937e-10 8.5738e-09 5.1851e-07 1.7525e-07 9.9421e-07 6.3962e-10
8.7000e+01 6.6166e-10 8.2653e-09 4.9525e-07 1.6919e-07 9.4888e-07 6.1415e-10
9.0000e+01 6.2418e-10 7.8469e-09 4.6326e-07 1.6087e-07 8.8648e-07 5.7967e-10
8.0000e+01 7.6716e-10 9.4481e-09 5.8466e-07 1.9262e-07 1.1228e-06 7.1120e-10
1.0700e+02 4.6710e-10 6.1309e-09 3.3049e-07 1.2703e-07 6.2613e-07 4.3534e-10
9.2000e+01 6.0100e-10 7.5909e-09 4.4369e-07 1.5578e-07 8.4822e-07 5.5837e-10
1.0000e+02 5.2202e-10 6.7229e-09 3.7693e-07 1.3866e-07 7.1742e-07 4.8578e-10
1.0900e+02 4.5328e-10 5.9847e-09 3.1885e-07 1.2419e-07 6.0322e-07 4.2266e-10
9.5000e+01 5.6918e-10 7.2382e-09 4.1664e-07 1.4883e-07 7.9529e-07 5.2911e-10
1.0500e+02 4.8168e-10 6.2866e-09 3.4281e-07 1.3009e-07 6.5037e-07 4.4872e-10
9.8000e+01 5.4004e-10 6.9193e-09 3.9208e-07 1.4251e-07 7.4714e-07 5.0233e-10
9.1000e+01 6.1237e-10 7.7164e-09 4.5331e-07 1.5828e-07 8.6703e-07 5.6882e-10
9.7000e+01 5.4949e-10 7.0223e-09 4.0001e-07 1.4454e-07 7.6270e-07 5.1101e-10
1.0300e+02 4.9712e-10 6.4524e-09 3.5586e-07 1.3337e-07 6.7602e-07 4.6291e-10
9.4000e+01 5.7938e-10 7.3515e-09 4.2537e-07 1.5107e-07 8.1237e-07 5.3849e-10
1.0100e+02 5.1343e-10 6.6296e-09 3.6970e-07 1.3684e-07 7.0321e-07 4.7789e-10
1.0600e+02 4.7423e-10 6.2075e-09 3.3656e-07 1.2854e-07 6.3808e-07 4.4189e-10
1.0400e+02 4.8932e-10 6.3683e-09 3.4924e-07 1.3170e-07 6.6301e-07 4.5574e-10
9.9000e+01 5.3094e-10 6.8193e-09 3.8439e-07 1.4054e-07 7.3206e-07 4.9396e-10
1.1100e+02 4.4044e-10 5.8476e-09 3.0782e-07 1.2153e-07 5.8152e-07 4.1087e-10
1.0800e+02 4.6009e-10 6.0565e-09 3.2459e-07 1.2559e-07 6.1452e-07 4.2891e-10
1.1200e+02 4.3430e-10 5.7826e-09 3.0253e-07 1.2026e-07 5.7110e-07 4.0524e-10
1.1000e+02 4.4676e-10 5.9150e-09 3.1326e-07 1.2284e-07 5.9222e-07 4.1668e-10
1.1300e+02 4.2826e-10 5.7193e-09 2.9738e-07 1.1902e-07 5.6096e-07 3.9969e-10
1.1600e+02 4.1097e-10 5.5405e-09 2.8271e-07 1.1555e-07 5.3208e-07 3.8384e-10
1.1500e+02 4.1660e-10 5.5980e-09 2.8747e-07 1.1667e-07 5.4146e-07 3.8900e-10
1.2200e+02 3.8040e-10 5.2295e-09 2.5652e-07 1.0960e-07 4.8057e-07 3.5584e-10
1.1800e+02 4.0018e-10 5.4302e-09 2.7354e-07 1.1343e-07 5.1404e-07 3.7396e-10
1.1700e+02 4.0553e-10 5.4838e-09 2.7807e-07 1.1447e-07 5.2295e-07 3.7886e-10
1.1400e+02 4.2235e-10 5.6579e-09 2.9236e-07 1.1782e-07 5.5108e-07 3.9427e-10
1.2500e+02 3.6673e-10 5.0945e-09 2.4480e-07 1.0704e-07 4.5754e-07 3.4331e-10
1.2400e+02 3.7122e-10 5.1380e-09 2.4861e-07 1.0787e-07 4.6503e-07 3.4743e-10
1.2700e+02 3.5814e-10 5.0112e-09 2.3743e-07 1.0547e-07 4.4308e-07 3.3546e-10
1.2900e+02 3.4996e-10 4.9329e-09 2.3039e-07 1.0401e-07 4.2929e-07 3.2798e-10
1.1900e+02 3.9501e-10 5.3773e-09 2.6913e-07 1.1242e-07 5.0536e-07 3.6922e-10
1.4800e+02 2.8875e-10 4.4055e-09 1.7678e-07 9.4682e-08 3.2501e-07 2.7215e-10
1.2000e+02 3.9002e-10 5.3264e-09 2.6482e-07 1.1145e-07 4.9689e-07 3.6464e-10
1.4500e+02 2.9682e-10 4.4663e-09 1.8391e-07 9.5669e-08 3.3877e-07 2.7948e-10
1.2100e+02 3.8514e-10 5.2772e-09 2.6062e-07 1.1051e-07 4.8863e-07 3.6017e-10
1.2800e+02 3.5400e-10 4.9713e-09 2.3387e-07 1.0472e-07 4.3611e-07 3.3167e-10
1.2300e+02 3.7577e-10 5.1834e-09 2.5252e-07 1.0872e-07 4.7270e-07 3.5159e-10
1.3000e+02 3.4599e-10 4.8961e-09 2.2699e-07 1.0332e-07 4.2263e-07 3.2435e-10
1.3300e+02 3.3480e-10 4.7920e-09 2.1724e-07 1.0141e-07 4.0356e-07 3.1413e-10
1.5200e+02 2.7886e-10 4.3353e-09 1.6790e-07 9.3610e-08 3.0793e-07 2.6316e-10
1.3100e+02 3.4216e-10 4.8603e-09 2.2367e-07 1.0265e-07 4.1613e-07 3.2085e-10
1.3400e+02 3.3124e-10 4.7593e-09 2.1412e-07 1.0082e-07 3.9748e-07 3.1087e-10
1.5100e+02 2.8127e-10 4.3517e-09 1.7006e-07 9.3855e-08 3.1207e-07 2.6535e-10
1.4100e+02 3.0840e-10 4.5595e-09 1.9411e-07 9.7258e-08 3.5852e-07 2.9003e-10
1.3700e+02 3.2105e-10 4.6679e-09 2.0518e-07 9.9169e-08 3.8005e-07 3.0157e-10
1.5300e+02 2.7651e-10 4.3192e-09 1.6579e-07 9.3385e-08 3.0387e-07 2.6103e-10
1.2600e+02 3.6237e-10 5.0521e-09 2.4107e-07 1.0624e-07 4.5022e-07 3.3933e-10
1.3200e+02 3.3848e-10 4.8251e-09 2.2042e-07 1.0202e-07 4.0977e-07 3.1748e-10
1.3900e+02 3.1459e-10 4.6120e-09 1.9953e-07 9.8172e-08 3.6905e-07 2.9567e-10
1.3500e+02 3.2779e-10 4.7278e-09 2.1108e-07 1.0025e-07 3.9154e-07 3.0772e-10
1.4400e+02 2.9961e-10 4.4884e-09 1.8638e-07 9.6035e-08 3.4355e-07 2.8202e-10
1.4200e+02 3.0541e-10 4.5350e-09 1.9148e-07 9.6831e-08 3.5343e-07 2.8731e-10
1.4300e+02 3.0247e-10 4.5112e-09 1.8891e-07 9.6423e-08 3.4844e-07 2.8463e-10
1.4600e+02 2.9406e-10 4.4451e-09 1.8149e-07 9.5323e-08 3.3409e-07 2.7698e-10
1.3600e+02 3.2439e-10 4.6976e-09 2.0810e-07 9.9696e-08 3.8573e-07 3.0462e-10
1.4700e+02 2.9137e-10 4.4250e-09 1.7911e-07 9.4992e-08 3.2950e-07 2.7453e-10
1.4900e+02 2.8621e-10 4.3866e-09 1.7449e-07 9.4392e-08 3.2061e-07 2.6984e-10
1.3800e+02 3.1779e-10 4.6393e-09 2.0232e-07 9.8662e-08 3.7449e-07 2.9860e-10
1.4000e+02 3.1144e-10 4.5854e-09 1.9679e-07 9.7704e-08 3.6373e-07 2.9281e-10
1.5000e+02 2.8372e-10 4.3686e-09 1.7225e-07 9.4117e-08 3.1630e-07 2.6758e-10
1.5600e+02 2.6968e-10 4.2765e-09 1.5968e-07 9.2796e-08 2.9218e-07 2.5483e-10
1.5800e+02 2.6536e-10 4.2514e-09 1.5580e-07 9.2484e-08 2.8476e-07 2.5092e-10
1.5400e+02 2.7420e-10 4.3042e-09 1.6371e-07 9.3173e-08 2.9990e-07 2.5893e-10
1.5700e+02 2.6750e-10 4.2635e-09 1.5772e-07 9.2633e-08 2.8843e-07 2.5285e-10
1.5500e+02 2.7191e-10 4.2902e-09 1.6168e-07 9.2975e-08 2.9600e-07 2.5686e-10
1.5900e+02 2.6327e-10 4.2399e-09 1.5391e-07 9.2351e-08 2.8116e-07 2.4902e-10
1.6300e+02 2.5526e-10 4.2007e-09 1.4670e-07 9.1977e-08 2.6743e-07 2.4178e-10
1.6000e+02 2.6119e-10 4.2290e-09 1.5206e-07 9.2234e-08 2.7763e-07 2.4715e-10
1.6400e+02 2.5334e-10 4.1926e-09 1.4498e-07 9.1922e-08 2.6416e-07 2.4005e-10
1.6100e+02 2.5918e-10 4.2188e-09 1.5024e-07 9.2133e-08 2.7416e-07 2.4532e-10
1.6200e+02 2.5720e-10 4.2094e-09 1.4845e-07 9.2047e-08 2.7076e-07 2.4354e-10
1.6700e+02 2.4788e-10 4.1719e-09 1.3999e-07 9.1852e-08 2.5471e-07 2.3512e-10
1.6500e+02 2.5148e-10 4.1851e-09 1.4329e-07 9.1882e-08 2.6095e-07 2.3837e-10
1.6600e+02 2.4967e-10 4.1782e-09 1.4162e-07 9.1859e-08 2.5780e-07 2.3673e-10
1.6800e+02 2.4612e-10 4.1665e-09 1.3839e-07 9.1858e-08 2.5168e-07 2.3354e-10
1.6900e+02 2.4439e-10 4.1616e-09 1.3682e-07 9.1878e-08 2.4870e-07 2.3198e-10
1.7400e+02 2.3625e-10 4.1450e-09 1.2936e-07 9.2209e-08 2.3462e-07 2.2465e-10
1.7300e+02 2.3783e-10 4.1471e-09 1.3080e-07 9.2115e-08 2.3734e-07 2.2608e-10
1.7100e+02 2.4106e-10 4.1532e-09 1.3376e-07 9.1966e-08 2.4291e-07 2.2898e-10
1.7500e+02 2.3469e-10 4.1434e-09 1.2795e-07 9.2319e-08 2.3196e-07 2.2325e-10
1.7200e+02 2.3944e-10 4.1498e-09 1.3227e-07 9.2034e-08 2.4010e-07 2.2752e-10
1.7600e+02 2.3316e-10 4.1424e-09 1.2656e-07 9.2442e-08 2.2934e-07 2.2188e-10
1.8300e+02 2.2313e-10 4.1508e-09 1.1750e-07 9.3719e-08 2.1229e-07 2.1289e-10
1.7900e+02 2.2872e-10 4.1424e-09 1.2254e-07 9.2903e-08 2.2177e-07 2.1790e-10
1.7800e+02 2.3018e-10 4.1417e-09 1.2386e-07 9.2735e-08 2.2425e-07 2.1921e-10
1.9300e+02 2.1065e-10 4.2119e-09 1.0635e-07 9.6835e-08 1.9131e-07 2.0175e-10
1.8100e+02 2.2587e-10 4.1456e-09 1.1998e-07 9.3280e-08 2.1695e-07 2.1534e-10
1.8700e+02 2.1789e-10 4.1684e-09 1.1280e-07 9.4778e-08 2.0345e-07 2.0821e-10
1.7700e+02 2.3166e-10 4.1417e-09 1.2520e-07 9.2581e-08 2.2677e-07 2.2053e-10
1.8500e+02 2.2047e-10 4.1584e-09 1.1511e-07 9.4219e-08 2.0779e-07 2.1051e-10
1.8400e+02 2.2179e-10 4.1543e-09 1.1630e-07 9.3961e-08 2.1002e-07 2.1169e-10
1.8600e+02 2.1917e-10 4.1631e-09 1.1395e-07 9.4492e-08 2.0561e-07 2.0935e-10
1.8000e+02 2.2728e-10 4.1438e-09 1.2125e-07 9.3084e-08 2.1934e-07 2.1661e-10
1.9100e+02 2.1299e-10 4.1949e-09 1.0842e-07 9.6086e-08 1.9522e-07 2.0384e-10
1.7000e+02 2.4271e-10 4.1572e-09 1.3527e-07 9.1914e-08 2.4578e-07 2.3046e-10
1.8900e+02 2.1540e-10 4.1808e-09 1.1058e-07 9.5397e-08 1.9926e-07 2.0598e-10
1.8800e+02 2.1663e-10 4.1744e-09 1.1168e-07 9.5079e-08 2.0134e-07 2.0708e-10
1.9400e+02 2.0951e-10 4.2213e-09 1.0533e-07 9.7232e-08 1.8940e-07 2.0073e-10
1.9500e+02 2.0838e-10 4.2311e-09 1.0434e-07 9.7648e-08 1.8753e-07 1.9973e-10
1.8200e+02 2.2449e-10 4.1479e-09 1.1873e-07 9.3492e-08 2.1460e-07 2.1410e-10
1.9800e+02 2.0512e-10 4.2632e-09 1.0146e-07 9.9000e-08 1.8210e-07 1.9683e-10
2.0300e+02 1.9993e-10 4.3291e-09 9.6982e-08 1.0159e-07 1.7363e-07 1.9223e-10
2.0100e+02 2.0197e-10 4.3012e-09 9.8726e-08 1.0050e-07 1.7693e-07 1.9404e-10
2.0000e+02 2.0301e-10 4.2879e-09 9.9621e-08 9.9985e-08 1.7862e-07 1.9496e-10
2.0600e+02 1.9700e-10 4.3745e-09 9.4480e-08 1.0336e-07 1.6889e-07 1.8963e-10
1.9000e+02 2.1419e-10 4.1875e-09 1.0949e-07 9.5733e-08 1.9722e-07 2.0490e-10
2.0500e+02 1.9796e-10 4.3587e-09 9.5299e-08 1.0275e-07 1.7044e-07 1.9049e-10
1.9700e+02 2.0619e-10 4.2519e-09 1.0240e-07 9.8533e-08 1.8388e-07 1.9778e-10
1.9900e+02 2.0406e-10 4.2752e-09 1.0053e-07 9.9485e-08 1.8035e-07 1.9589e-10
2.0200e+02 2.0094e-10 4.3150e-09 9.7846e-08 1.0104e-07 1.7527e-07 1.9313e-10
2.1000e+02 1.9321e-10 4.4444e-09 9.1342e-08 1.0598e-07 1.6292e-07 1.8627e-10
2.0700e+02 1.9604e-10 4.3910e-09 9.3674e-08 1.0399e-07 1.6736e-07 1.8878e-10
2.0400e+02 1.9894e-10 4.3436e-09 9.6133e-08 1.0216e-07 1.7203e-07 1.9135e-10
2.0800e+02 1.9508e-10 4.4082e-09 9.2883e-08 1.0464e-07 1.6585e-07 1.8793e-10
2.1100e+02 1.9229e-10 4.4633e-09 9.0592e-08 1.0669e-07 1.6149e-07 1.8546e-10
2.1400e+02 1.8962e-10 4.5229e-09 8.8419e-08 1.0892e-07 1.5733e-07 1.8310e-10
1.9600e+02 2.0728e-10 4.2412e-09 1.0336e-07 9.8082e-08 1.8569e-07 1.9875e-10
2.0900e+02 1.9414e-10 4.4260e-09 9.2106e-08 1.0530e-07 1.6437e-07 1.8710e-10
2.1600e+02 1.8789e-10 4.5660e-09 8.7034e-08 1.1051e-07 1.5467e-07 1.8157e-10
2.1200e+02 1.9139e-10 4.4826e-09 8.9855e-08 1.0741e-07 1.6008e-07 1.8467e-10
2.1800e+02 1.8618e-10 4.6120e-09 8.5697e-08 1.1218e-07 1.5210e-07 1.8006e-10
2.1300e+02 1.9050e-10 4.5024e-09 8.9131e-08 1.0815e-07 1.5869e-07 1.8388e-10
2.1700e+02 1.8703e-10 4.5886e-09 8.6360e-08 1.1134e-07 1.5338e-07 1.8081e-10
1.9200e+02 2.1182e-10 4.2030e-09 1.0738e-07 9.6453e-08 1.9324e-07 2.0279e-10
2.1900e+02 1.8534e-10 4.6360e-09 8.5047e-08 1.1305e-07 1.5085e-07 1.7931e-10
2.2000e+02 1.8451e-10 4.6605e-09 8.4408e-08 1.1394e-07 1.4961e-07 1.7858e-10
2.2100e+02 1.8369e-10 4.6853e-09 8.3780e-08 1.1486e-07 1.4840e-07 1.7785e-10
2.1500e+02 1.8875e-10 4.5441e-09 8.7721e-08 1.0970e-07 1.5599e-07 1.8233e-10
2.2200e+02 1.8288e-10 4.7107e-09 8.3163e-08 1.1580e-07 1.4721e-07 1.7714e-10
2.2300e+02 1.8208e-10 4.7368e-09 8.2558e-08 1.1676e-07 1.4603e-07 1.7643e-10
2.2500e+02 1.8050e-10 4.7913e-09 8.1379e-08 1.1875e-07 1.4374e-07 1.7503e-10
2.2400e+02 1.8129e-10 4.7637e-09 8.1963e-08 1.1774e-07 1.4488e-07 1.7573e-10
2.2600e+02 1.7972e-10 4.8198e-09 8.0805e-08 1.1978e-07 1.4262e-07 1.7434e-10
2.2900e+02 1.7741e-10 4.9093e-09 7.9144e-08 1.2302e-07 1.3938e-07 1.7229e-10
2.3200e+02 1.7517e-10 5.0037e-09 7.7572e-08 1.2650e-07 1.3629e-07 1.7031e-10
2.3500e+02 1.7299e-10 5.1045e-09 7.6082e-08 1.3020e-07 1.3335e-07 1.6838e-10
2.2800e+02 1.7817e-10 4.8789e-09 7.9688e-08 1.2192e-07 1.4044e-07 1.7297e-10
2.3300e+02 1.7444e-10 5.0367e-09 7.7066e-08 1.2770e-07 1.3530e-07 1.6966e-10
2.3000e+02 1.7665e-10 4.9402e-09 7.8610e-08 1.2415e-07 1.3833e-07 1.7162e-10
2.2700e+02 1.7894e-10 4.8490e-09 8.0241e-08 1.2084e-07 1.4152e-07 1.7365e-10
2.3600e+02 1.7228e-10 5.1394e-09 7.5603e-08 1.3150e-07 1.3241e-07 1.6774e-10
2.4200e+02 1.6806e-10 5.3648e-09 7.2906e-08 1.3981e-07 1.2704e-07 1.6399e-10
2.3100e+02 1.7591e-10 4.9716e-09 7.8086e-08 1.2531e-07 1.3730e-07 1.7096e-10
2.3400e+02 1.7372e-10 5.0703e-09 7.6570e-08 1.2894e-07 1.3432e-07 1.6902e-10
2.4400e+02 1.6670e-10 5.4448e-09 7.2071e-08 1.4281e-07 1.2537e-07 1.6277e-10
2.3900e+02 1.7015e-10 5.2492e-09 7.4218e-08 1.3553e-07 1.2966e-07 1.6584e-10
2.3700e+02 1.7156e-10 5.1751e-09 7.5133e-08 1.3282e-07 1.3147e-07 1.6710e-10
2.4900e+02 1.6335e-10 5.6575e-09 7.0109e-08 1.5080e-07 1.2144e-07 1.5976e-10
2.4800e+02 1.6402e-10 5.6134e-09 7.0487e-08 1.4915e-07 1.2220e-07 1.6036e-10
2.4000e+02 1.6945e-10 5.2872e-09 7.3773e-08 1.3693e-07 1.2877e-07 1.6522e-10
2.4100e+02 1.6875e-10 5.3258e-09 7.3335e-08 1.3835e-07 1.2790e-07 1.6460e-10
2.4500e+02 1.6603e-10 5.4858e-09 7.1664e-08 1.4435e-07 1.2456e-07 1.6216e-10
2.4300e+02 1.6738e-10 5.4045e-09 7.2485e-08 1.4129e-07 1.2620e-07 1.6338e-10
2.4700e+02 1.6469e-10 5.5702e-09 7.0872e-08 1.4752e-07 1.2297e-07 1.6096e-10
2.5000e+02 1.6269e-10 5.7023e-09 6.9737e-08 1.5249e-07 1.2069e-07 1.5917e-10
2.4600e+02 1.6536e-10 5.5276e-09 7.1265e-08 1.4592e-07 1.2376e-07 1.6156e-10
2.5200e+02 1.6137e-10 5.7938e-09 6.9014e-08 1.5594e-07 1.1923e-07 1.5798e-10
2.6500e+02 1.5308e-10 6.4467e-09 6.4884e-08 1.8091e-07 1.1092e-07 1.5044e-10
