2.0000e+00 5.1060e-08 1.4000e+01 2.6279e-09
3.0000e+00 3.1044e-08 2.0000e+00 1.4965e-07
4.0000e+00 2.1445e-08 2.0000e+01 1.2861e-09
5.0000e+00 1.5922e-08 3.0000e+01 5.7507e-10
6.0000e+00 1.2383e-08 8.0000e+00 8.1496e-09
7.0000e+00 9.9528e-09 4.5000e+01 2.6066e-10
8.0000e+00 8.1978e-09 9.0000e+00 6.4225e-09
9.0000e+00 6.8825e-09 3.4000e+01 4.4978e-10
1.0000e+01 5.8668e-09 1.9000e+01 1.4243e-09
1.1000e+01 5.0650e-09 5.7000e+01 1.6625e-10
1.2000e+01 4.4184e-09 2.3000e+01 9.7253e-10
1.3000e+01 3.8884e-09 4.7000e+01 2.3968e-10
1.4000e+01 3.4485e-09 5.3000e+01 1.9058e-10
1.5000e+01 3.0789e-09 3.9000e+01 3.4370e-10
1.6000e+01 2.7650e-09 5.0000e+00 2.1394e-08
1.7000e+01 2.4962e-09 3.0000e+00 6.2576e-08
1.8000e+01 2.2641e-09 2.7000e+01 7.0770e-10
1.9000e+01 2.0622e-09 2.5000e+01 8.2481e-10
2.0000e+01 1.8853e-09 4.0000e+01 3.2729e-10
2.1000e+01 1.7294e-09 4.6000e+01 2.4974e-10
2.2000e+01 1.5915e-09 2.1000e+01 1.1665e-09
2.3000e+01 1.4689e-09 5.5000e+01 1.7777e-10
2.4000e+01 1.3593e-09 4.2000e+01 2.9770e-10
2.5000e+01 1.2610e-09 4.9000e+01 2.2137e-10
2.6000e+01 1.1725e-09 1.8000e+01 1.5877e-09
2.7000e+01 1.0925e-09 4.4000e+01 2.7218e-10
2.8000e+01 1.0200e-09 4.0000e+00 3.4052e-08
2.9000e+01 9.5409e-10 3.7000e+01 3.8112e-10
3.0000e+01 8.9391e-10 1.3000e+01 3.0529e-09
3.1000e+01 8.3887e-10 6.0000e+00 1.4679e-08
3.2000e+01 7.8844e-10 1.0000e+01 5.1822e-09
3.3000e+01 7.4214e-10 5.4000e+01 1.8397e-10
3.4000e+01 6.9951e-10 5.2000e+01 1.9761e-10
3.5000e+01 6.6019e-10 5.0000e+01 2.1302e-10
3.6000e+01 6.2384e-10 7.0000e+00 1.0719e-08
3.7000e+01 5.9019e-10 2.2000e+01 1.0632e-09
3.8000e+01 5.5898e-10 2.9000e+01 6.1439e-10
3.9000e+01 5.2998e-10 3.3000e+01 4.7639e-10
4.0000e+01 5.0299e-10 1.2000e+01 3.5859e-09
4.1000e+01 4.7783e-10 4.1000e+01 3.1201e-10
4.2000e+01 4.5435e-10 4.8000e+01 2.3026e-10
