4.0000e+00 3.0387e-07 9.0420e-08 3.0397e-08 1.0984e-04 7.2736e-08
7.0000e+00 9.4180e-08 2.6310e-07 5.5765e-08 2.7356e-05 1.3347e-07
5.0000e+00 1.8948e-07 1.4307e-07 3.7832e-08 6.2246e-05 9.0604e-08
1.8000e+01 1.3793e-08 1.5607e-07 1.9124e-07 3.3816e-06 4.6081e-07
2.0000e+01 1.1167e-08 1.2825e-07 2.2431e-07 2.7115e-06 5.4144e-07
3.2000e+01 4.3836e-09 5.1290e-08 4.2625e-07 1.0429e-06 1.0300e-06
1.0000e+01 4.5251e-08 3.2122e-07 8.4864e-08 1.2098e-05 2.0335e-07
1.1000e+01 3.7275e-08 3.0808e-07 9.5696e-08 9.7776e-06 2.2933e-07
1.3000e+01 2.6597e-08 2.6345e-07 1.2131e-07 6.7730e-06 2.9178e-07
4.3000e+01 2.4571e-09 2.8919e-08 6.0825e-07 5.8509e-07 1.4174e-06
4.0000e+01 2.8301e-09 3.3227e-08 5.8560e-07 6.7223e-07 1.3826e-06
2.5000e+01 7.1531e-09 8.3243e-08 3.1528e-07 1.7125e-06 7.6282e-07
3.6000e+01 3.4745e-09 4.0724e-08 5.0406e-07 8.2572e-07 1.2002e-06
4.4000e+01 2.3519e-09 2.7693e-08 6.1229e-07 5.5992e-07 1.4321e-06
3.3000e+01 4.1232e-09 4.8281e-08 4.5201e-07 9.8062e-07 1.0968e-06
3.5000e+01 3.6724e-09 4.3027e-08 4.9705e-07 8.7280e-07 1.1799e-06
2.1000e+01 1.0123e-08 1.1674e-07 2.3634e-07 2.4538e-06 5.7113e-07
2.2000e+01 9.2241e-09 1.0683e-07 2.6119e-07 2.2253e-06 6.3355e-07
1.2000e+01 3.1253e-08 2.8735e-07 1.0792e-07 8.0775e-06 2.5880e-07
3.4000e+01 3.8940e-09 4.5568e-08 4.8617e-07 9.2420e-07 1.1629e-06
2.4000e+01 7.7569e-09 9.0187e-08 2.8442e-07 1.8645e-06 6.9028e-07
4.1000e+01 2.6976e-09 3.1691e-08 5.9404e-07 6.4112e-07 1.3898e-06
1.9000e+01 1.2369e-08 1.4129e-07 2.0869e-07 3.0177e-06 5.0594e-07
1.7000e+01 1.5469e-08 1.7328e-07 1.7729e-07 3.8115e-06 4.2933e-07
4.2000e+01 2.5731e-09 3.0254e-08 5.9991e-07 6.1201e-07 1.4020e-06
4.9000e+01 1.9108e-09 2.2586e-08 6.8080e-07 4.5661e-07 1.5447e-06
3.0000e+00 5.6586e-07 5.0221e-08 2.4080e-08 2.3214e-04 5.7565e-08
5.7000e+01 1.4325e-09 1.7071e-08 6.8632e-07 3.4540e-07 1.5315e-06
4.6000e+01 2.1562e-09 2.5444e-08 6.3465e-07 5.1449e-07 1.4818e-06
5.1000e+01 1.7695e-09 2.0957e-08 6.7996e-07 4.2373e-07 1.5257e-06
3.0000e+01 4.9813e-09 5.8195e-08 4.0432e-07 1.1856e-06 9.7145e-07
2.7000e+01 6.1323e-09 7.1545e-08 3.3841e-07 1.4665e-06 8.1904e-07
3.7000e+01 3.2979e-09 3.8663e-08 5.1268e-07 7.8313e-07 1.2271e-06
4.5000e+01 2.2518e-09 2.6538e-08 6.1667e-07 5.3654e-07 1.4503e-06
9.0000e+00 5.6193e-08 3.2297e-07 7.5242e-08 1.5308e-05 1.8022e-07
2.3000e+01 8.4342e-09 9.7854e-08 2.7392e-07 2.0312e-06 6.5963e-07
2.6000e+01 6.6117e-09 7.7049e-08 3.2961e-07 1.5818e-06 7.9527e-07
4.7000e+01 2.0695e-09 2.4425e-08 6.5302e-07 4.9378e-07 1.5223e-06
8.0000e+00 7.1379e-08 2.9889e-07 6.4552e-08 2.0065e-05 1.5496e-07
1.6000e+01 1.7478e-08 1.9240e-07 1.6230e-07 4.3355e-06 3.9116e-07
1.4000e+01 2.2869e-08 2.3887e-07 1.3742e-07 5.7562e-06 3.3005e-07
3.1000e+01 4.6647e-09 5.4550e-08 4.1495e-07 1.1105e-06 9.9413e-07
