2.0300e+02 1.1941e-03 5.2415e-03
2.0400e+02 1.1944e-03 5.2431e-03
2.0500e+02 1.1948e-03 5.2447e-03
2.0600e+02 1.1952e-03 5.2463e-03
2.0700e+02 1.1956e-03 5.2480e-03
2.0800e+02 1.1959e-03 5.2496e-03
2.0900e+02 1.1963e-03 5.2512e-03
2.1000e+02 1.1967e-03 5.2529e-03
2.1100e+02 1.1970e-03 5.2545e-03
2.1200e+02 1.1974e-03 5.2562e-03
2.1300e+02 1.1978e-03 5.2579e-03
2.1400e+02 1.1982e-03 5.2596e-03
2.1500e+02 1.1986e-03 5.2613e-03
2.1600e+02 1.1990e-03 5.2630e-03
2.1700e+02 1.1994e-03 5.2647e-03
2.1800e+02 1.1997e-03 5.2664e-03
2.1900e+02 1.2001e-03 5.2681e-03
2.2000e+02 1.2005e-03 5.2698e-03
2.2100e+02 1.2009e-03 5.2716e-03
2.2200e+02 1.2013e-03 5.2733e-03
2.2300e+02 1.2017e-03 5.2751e-03
2.2400e+02 1.2021e-03 5.2769e-03
2.2500e+02 1.2025e-03 5.2786e-03
2.2600e+02 1.2029e-03 5.2804e-03
2.2700e+02 1.2034e-03 5.2822e-03
2.2800e+02 1.2038e-03 5.2840e-03
2.2900e+02 1.2042e-03 5.2858e-03
2.3000e+02 1.2046e-03 5.2876e-03
2.3100e+02 1.2050e-03 5.2895e-03
2.3200e+02 1.2054e-03 5.2913e-03
2.3300e+02 1.2058e-03 5.2931e-03
2.3400e+02 1.2063e-03 5.2950e-03
2.3500e+02 1.2067e-03 5.2969e-03
2.3600e+02 1.2071e-03 5.2987e-03
2.3700e+02 1.2075e-03 5.3006e-03
2.3800e+02 1.2080e-03 5.3025e-03
2.3900e+02 1.2084e-03 5.3044e-03
2.4000e+02 1.2088e-03 5.3063e-03
2.4100e+02 1.2093e-03 5.3082e-03
2.4200e+02 1.2097e-03 5.3101e-03
2.4300e+02 1.2102e-03 5.3121e-03
2.4400e+02 1.2106e-03 5.3140e-03
2.4500e+02 1.2110e-03 5.3159e-03
2.4600e+02 1.2115e-03 5.3179e-03
2.4700e+02 1.2119e-03 5.3199e-03
2.4800e+02 1.2124e-03 5.3218e-03
2.4900e+02 1.2128e-03 5.3238e-03
2.5000e+02 1.2133e-03 5.3258e-03
2.5100e+02 1.2137e-03 5.3278e-03
2.5200e+02 1.2142e-03 5.3298e-03
2.5300e+02 1.2147e-03 5.3318e-03
2.5400e+02 1.2151e-03 5.3339e-03
2.5500e+02 1.2156e-03 5.3359e-03
2.5600e+02 1.2160e-03 5.3379e-03
2.5700e+02 1.2165e-03 5.3400e-03
2.5800e+02 1.2170e-03 5.3420e-03
2.5900e+02 1.2175e-03 5.3441e-03
2.6000e+02 1.2179e-03 5.3462e-03
2.6100e+02 1.2184e-03 5.3483e-03
2.6200e+02 1.2189e-03 5.3504e-03
2.6300e+02 1.2194e-03 5.3525e-03
2.6400e+02 1.2198e-03 5.3546e-03
2.6500e+02 1.2203e-03 5.3567e-03
2.6600e+02 1.2208e-03 5.3589e-03
2.6700e+02 1.2213e-03 5.3610e-03
2.6800e+02 1.2218e-03 5.3631e-03
2.6900e+02 1.2223e-03 5.3653e-03
2.7000e+02 1.2228e-03 5.3675e-03
2.7100e+02 1.2233e-03 5.3696e-03
2.7200e+02 1.2238e-03 5.3718e-03
2.7300e+02 1.2243e-03 5.3740e-03
2.7400e+02 1.2248e-03 5.3762e-03
2.7500e+02 1.2253e-03 5.3784e-03
2.7600e+02 1.2258e-03 5.3807e-03
2.7700e+02 1.2263e-03 5.3829e-03
2.7800e+02 1.2268e-03 5.3851e-03
2.7900e+02 1.2273e-03 5.3874e-03
2.8000e+02 1.2278e-03 5.3896e-03
2.8100e+02 1.2283e-03 5.3919e-03
2.8200e+02 1.2289e-03 5.3942e-03
2.8300e+02 1.2294e-03 5.3964e-03
2.8400e+02 1.2299e-03 5.3987e-03
2.8500e+02 1.2304e-03 5.4010e-03
2.8600e+02 1.2310e-03 5.4034e-03
2.8700e+02 1.2315e-03 5.4057e-03
2.8800e+02 1.2320e-03 5.4080e-03
2.8900e+02 1.2325e-03 5.4103e-03
2.9000e+02 1.2331e-03 5.4127e-03
2.9100e+02 1.2336e-03 5.4150e-03
2.9200e+02 1.2342e-03 5.4174e-03
2.9300e+02 1.2347e-03 5.4198e-03
2.9400e+02 1.2352e-03 5.4222e-03
2.9500e+02 1.2358e-03 5.4246e-03
2.9600e+02 1.2363e-03 5.4270e-03
2.9700e+02 1.2369e-03 5.4294e-03
2.9800e+02 1.2374e-03 5.4318e-03
2.9900e+02 1.2380e-03 5.4342e-03
3.0000e+02 1.2385e-03 5.4367e-03
3.0100e+02 1.2391e-03 5.4391e-03
3.0200e+02 1.2397e-03 5.4416e-03
3.0300e+02 1.2402e-03 5.4440e-03
3.0400e+02 1.2408e-03 5.4465e-03
3.0500e+02 1.2413e-03 5.4490e-03
3.0600e+02 1.2419e-03 5.4515e-03
3.0700e+02 1.2425e-03 5.4540e-03
3.0800e+02 1.2431e-03 5.4565e-03
3.0900e+02 1.2436e-03 5.4590e-03
3.1000e+02 1.2442e-03 5.4615e-03
3.1100e+02 1.2448e-03 5.4641e-03
3.1200e+02 1.2454e-03 5.4666e-03
3.1300e+02 1.2460e-03 5.4692e-03
3.1400e+02 1.2465e-03 5.4718e-03
3.1500e+02 1.2471e-03 5.4743e-03
3.1600e+02 1.2477e-03 5.4769e-03
3.1700e+02 1.2483e-03 5.4795e-03
3.1800e+02 1.2489e-03 5.4821e-03
3.1900e+02 1.2495e-03 5.4848e-03
3.2000e+02 1.2501e-03 5.4874e-03
3.2100e+02 1.2507e-03 5.4900e-03
3.2200e+02 1.2513e-03 5.4927e-03
3.2300e+02 1.2519e-03 5.4953e-03
3.2400e+02 1.2525e-03 5.4980e-03
3.2500e+02 1.2531e-03 5.5006e-03
3.2600e+02 1.2537e-03 5.5033e-03
3.2700e+02 1.2543e-03 5.5060e-03
3.2800e+02 1.2550e-03 5.5087e-03
3.2900e+02 1.2556e-03 5.5114e-03
3.3000e+02 1.2562e-03 5.5142e-03
3.3100e+02 1.2568e-03 5.5169e-03
3.3200e+02 1.2574e-03 5.5196e-03
3.3300e+02 1.2581e-03 5.5224e-03
3.3400e+02 1.2587e-03 5.5251e-03
3.3500e+02 1.2593e-03 5.5279e-03
3.3600e+02 1.2600e-03 5.5307e-03
3.3700e+02 1.2606e-03 5.5335e-03
3.3800e+02 1.2612e-03 5.5363e-03
3.3900e+02 1.2619e-03 5.5391e-03
3.4000e+02 1.2625e-03 5.5419e-03
3.4100e+02 1.2632e-03 5.5447e-03
3.4200e+02 1.2638e-03 5.5476e-03
3.4300e+02 1.2644e-03 5.5504e-03
3.4400e+02 1.2651e-03 5.5533e-03
3.4500e+02 1.2658e-03 5.5561e-03
3.4600e+02 1.2664e-03 5.5590e-03
3.4700e+02 1.2671e-03 5.5619e-03
3.4800e+02 1.2677e-03 5.5648e-03
3.4900e+02 1.2684e-03 5.5677e-03
3.5000e+02 1.2691e-03 5.5706e-03
3.5100e+02 1.2697e-03 5.5735e-03
3.5200e+02 1.2704e-03 5.5765e-03
3.5300e+02 1.2711e-03 5.5794e-03
3.5400e+02 1.2717e-03 5.5824e-03
3.5500e+02 1.2724e-03 5.5853e-03
3.5600e+02 1.2731e-03 5.5883e-03
3.5700e+02 1.2738e-03 5.5913e-03
3.5800e+02 1.2744e-03 5.5943e-03
3.5900e+02 1.2751e-03 5.5973e-03
3.6000e+02 1.2758e-03 5.6003e-03
3.6100e+02 1.2765e-03 5.6033e-03
3.6200e+02 1.2772e-03 5.6063e-03
3.6300e+02 1.2779e-03 5.6094e-03
3.6400e+02 1.2786e-03 5.6124e-03
3.6500e+02 1.2793e-03 5.6155e-03
3.6600e+02 1.2800e-03 5.6186e-03
3.6700e+02 1.2807e-03 5.6217e-03
3.6800e+02 1.2814e-03 5.6248e-03
3.6900e+02 1.2821e-03 5.6279e-03
3.7000e+02 1.2828e-03 5.6310e-03
3.7100e+02 1.2835e-03 5.6341e-03
3.7200e+02 1.2842e-03 5.6372e-03
3.7300e+02 1.2850e-03 5.6404e-03
3.7400e+02 1.2857e-03 5.6435e-03
3.7500e+02 1.2864e-03 5.6467e-03
3.7600e+02 1.2871e-03 5.6499e-03
3.7700e+02 1.2878e-03 5.6531e-03
3.7800e+02 1.2886e-03 5.6563e-03
3.7900e+02 1.2893e-03 5.6595e-03
3.8000e+02 1.2900e-03 5.6627e-03
3.8100e+02 1.2908e-03 5.6659e-03
3.8200e+02 1.2915e-03 5.6692e-03
3.8300e+02 1.2922e-03 5.6724e-03
3.8400e+02 1.2930e-03 5.6757e-03
3.8500e+02 1.2937e-03 5.6789e-03
3.8600e+02 1.2945e-03 5.6822e-03
3.8700e+02 1.2952e-03 5.6855e-03
3.8800e+02 1.2960e-03 5.6888e-03
3.8900e+02 1.2967e-03 5.6921e-03
3.9000e+02 1.2975e-03 5.6954e-03
3.9100e+02 1.2982e-03 5.6988e-03
3.9200e+02 1.2990e-03 5.7021e-03
3.9300e+02 1.2998e-03 5.7055e-03
3.9400e+02 1.3005e-03 5.7088e-03
3.9500e+02 1.3013e-03 5.7122e-03
3.9600e+02 1.3021e-03 5.7156e-03
3.9700e+02 1.3029e-03 5.7190e-03
3.9800e+02 1.3036e-03 5.7224e-03
3.9900e+02 1.3044e-03 5.7258e-03
4.0000e+02 1.3052e-03 5.7292e-03
4.0100e+02 1.3060e-03 5.7327e-03
4.0200e+02 1.3068e-03 5.7361e-03
4.0300e+02 1.3075e-03 5.7396e-03
4.0400e+02 1.3083e-03 5.7430e-03
4.0500e+02 1.3091e-03 5.7465e-03
4.0600e+02 1.3099e-03 5.7500e-03
4.0700e+02 1.3107e-03 5.7535e-03
4.0800e+02 1.3115e-03 5.7570e-03
4.0900e+02 1.3123e-03 5.7605e-03
4.1000e+02 1.3131e-03 5.7641e-03
4.1100e+02 1.3139e-03 5.7676e-03
4.1200e+02 1.3147e-03 5.7712e-03
4.1300e+02 1.3156e-03 5.7747e-03
4.1400e+02 1.3164e-03 5.7783e-03
4.1500e+02 1.3172e-03 5.7819e-03
4.1600e+02 1.3180e-03 5.7855e-03
4.1700e+02 1.3188e-03 5.7891e-03
4.1800e+02 1.3197e-03 5.7927e-03
4.1900e+02 1.3205e-03 5.7963e-03
4.2000e+02 1.3213e-03 5.8000e-03
4.2100e+02 1.3221e-03 5.8036e-03
4.2200e+02 1.3230e-03 5.8073e-03
4.2300e+02 1.3238e-03 5.8110e-03
4.2400e+02 1.3247e-03 5.8147e-03
4.2500e+02 1.3255e-03 5.8184e-03
4.2600e+02 1.3263e-03 5.8221e-03
4.2700e+02 1.3272e-03 5.8258e-03
4.2800e+02 1.3280e-03 5.8295e-03
4.2900e+02 1.3289e-03 5.8333e-03
4.3000e+02 1.3297e-03 5.8370e-03
4.3100e+02 1.3306e-03 5.8408e-03
4.3200e+02 1.3315e-03 5.8445e-03
4.3300e+02 1.3323e-03 5.8483e-03
4.3400e+02 1.3332e-03 5.8521e-03
4.3500e+02 1.3341e-03 5.8559e-03
4.3600e+02 1.3349e-03 5.8598e-03
4.3700e+02 1.3358e-03 5.8636e-03
4.3800e+02 1.3367e-03 5.8674e-03
4.3900e+02 1.3376e-03 5.8713e-03
4.4000e+02 1.3384e-03 5.8751e-03
4.4100e+02 1.3393e-03 5.8790e-03
4.4200e+02 1.3402e-03 5.8829e-03
4.4300e+02 1.3411e-03 5.8868e-03
4.4400e+02 1.3420e-03 5.8907e-03
4.4500e+02 1.3429e-03 5.8946e-03
4.4600e+02 1.3438e-03 5.8986e-03
4.4700e+02 1.3447e-03 5.9025e-03
4.4800e+02 1.3456e-03 5.9065e-03
4.4900e+02 1.3465e-03 5.9104e-03
4.5000e+02 1.3474e-03 5.9144e-03
4.5100e+02 1.3483e-03 5.9184e-03
4.5200e+02 1.3492e-03 5.9224e-03
4.5300e+02 1.3501e-03 5.9264e-03
4.5400e+02 1.3510e-03 5.9305e-03
4.5500e+02 1.3520e-03 5.9345e-03
4.5600e+02 1.3529e-03 5.9385e-03
4.5700e+02 1.3538e-03 5.9426e-03
4.5800e+02 1.3547e-03 5.9467e-03
4.5900e+02 1.3557e-03 5.9507e-03
4.6000e+02 1.3566e-03 5.9548e-03
4.6100e+02 1.3575e-03 5.9590e-03
4.6200e+02 1.3585e-03 5.9631e-03
4.6300e+02 1.3594e-03 5.9672e-03
4.6400e+02 1.3603e-03 5.9713e-03
4.6500e+02 1.3613e-03 5.9755e-03
4.6600e+02 1.3622e-03 5.9797e-03
4.6700e+02 1.3632e-03 5.9838e-03
4.6800e+02 1.3641e-03 5.9880e-03
4.6900e+02 1.3651e-03 5.9922e-03
4.7000e+02 1.3661e-03 5.9964e-03
4.7100e+02 1.3670e-03 6.0007e-03
4.7200e+02 1.3680e-03 6.0049e-03
4.7300e+02 1.3690e-03 6.0092e-03
4.7400e+02 1.3699e-03 6.0134e-03
4.7500e+02 1.3709e-03 6.0177e-03
4.7600e+02 1.3719e-03 6.0220e-03
4.7700e+02 1.3729e-03 6.0263e-03
4.7800e+02 1.3738e-03 6.0306e-03
4.7900e+02 1.3748e-03 6.0349e-03
4.8000e+02 1.3758e-03 6.0392e-03
4.8100e+02 1.3768e-03 6.0436e-03
4.8200e+02 1.3778e-03 6.0479e-03
4.8300e+02 1.3788e-03 6.0523e-03
4.8400e+02 1.3798e-03 6.0567e-03
4.8500e+02 1.3808e-03 6.0611e-03
4.8600e+02 1.3818e-03 6.0655e-03
4.8700e+02 1.3828e-03 6.0699e-03
4.8800e+02 1.3838e-03 6.0743e-03
4.8900e+02 1.3848e-03 6.0788e-03
4.9000e+02 1.3858e-03 6.0832e-03
4.9100e+02 1.3869e-03 6.0877e-03
4.9200e+02 1.3879e-03 6.0922e-03
4.9300e+02 1.3889e-03 6.0967e-03
4.9400e+02 1.3899e-03 6.1012e-03
4.9500e+02 1.3910e-03 6.1057e-03
4.9600e+02 1.3920e-03 6.1102e-03
4.9700e+02 1.3930e-03 6.1148e-03
4.9800e+02 1.3941e-03 6.1193e-03
4.9900e+02 1.3951e-03 6.1239e-03
5.0000e+02 1.3961e-03 6.1285e-03
5.0100e+02 1.3972e-03 6.1331e-03
5.0200e+02 1.3982e-03 6.1377e-03
5.0300e+02 1.3993e-03 6.1423e-03
5.0400e+02 1.4003e-03 6.1469e-03
5.0500e+02 1.4014e-03 6.1516e-03
5.0600e+02 1.4025e-03 6.1562e-03
5.0700e+02 1.4035e-03 6.1609e-03
5.0800e+02 1.4046e-03 6.1656e-03
5.0900e+02 1.4057e-03 6.1703e-03
5.1000e+02 1.4067e-03 6.1750e-03
5.1100e+02 1.4078e-03 6.1797e-03
5.1200e+02 1.4089e-03 6.1844e-03
5.1300e+02 1.4100e-03 6.1892e-03
5.1400e+02 1.4111e-03 6.1939e-03
5.1500e+02 1.4121e-03 6.1987e-03
5.1600e+02 1.4132e-03 6.2035e-03
5.1700e+02 1.4143e-03 6.2083e-03
5.1800e+02 1.4154e-03 6.2131e-03
5.1900e+02 1.4165e-03 6.2179e-03
5.2000e+02 1.4176e-03 6.2228e-03
5.2100e+02 1.4187e-03 6.2276e-03
5.2200e+02 1.4198e-03 6.2325e-03
5.2300e+02 1.4209e-03 6.2374e-03
5.2400e+02 1.4221e-03 6.2423e-03
5.2500e+02 1.4232e-03 6.2472e-03
5.2600e+02 1.4243e-03 6.2521e-03
5.2700e+02 1.4254e-03 6.2570e-03
5.2800e+02 1.4265e-03 6.2619e-03
5.2900e+02 1.4277e-03 6.2669e-03
5.3000e+02 1.4288e-03 6.2719e-03
5.3100e+02 1.4299e-03 6.2768e-03
5.3200e+02 1.4311e-03 6.2818e-03
5.3300e+02 1.4322e-03 6.2869e-03
5.3400e+02 1.4334e-03 6.2919e-03
5.3500e+02 1.4345e-03 6.2969e-03
5.3600e+02 1.4357e-03 6.3020e-03
5.3700e+02 1.4368e-03 6.3070e-03
5.3800e+02 1.4380e-03 6.3121e-03
5.3900e+02 1.4391e-03 6.3172e-03
5.4000e+02 1.4403e-03 6.3223e-03
5.4100e+02 1.4415e-03 6.3274e-03
5.4200e+02 1.4426e-03 6.3325e-03
5.4300e+02 1.4438e-03 6.3377e-03
5.4400e+02 1.4450e-03 6.3428e-03
5.4500e+02 1.4462e-03 6.3480e-03
5.4600e+02 1.4473e-03 6.3532e-03
5.4700e+02 1.4485e-03 6.3584e-03
5.4800e+02 1.4497e-03 6.3636e-03
5.4900e+02 1.4509e-03 6.3688e-03
5.5000e+02 1.4521e-03 6.3741e-03
5.5100e+02 1.4533e-03 6.3793e-03
5.5200e+02 1.4545e-03 6.3846e-03
5.5300e+02 1.4557e-03 6.3899e-03
5.5400e+02 1.4569e-03 6.3952e-03
5.5500e+02 1.4581e-03 6.4005e-03
5.5600e+02 1.4593e-03 6.4058e-03
5.5700e+02 1.4605e-03 6.4111e-03
5.5800e+02 1.4618e-03 6.4165e-03
5.5900e+02 1.4630e-03 6.4219e-03
5.6000e+02 1.4642e-03 6.4272e-03
5.6100e+02 1.4654e-03 6.4326e-03
5.6200e+02 1.4667e-03 6.4380e-03
5.6300e+02 1.4679e-03 6.4435e-03
5.6400e+02 1.4691e-03 6.4489e-03
5.6500e+02 1.4704e-03 6.4544e-03
5.6600e+02 1.4716e-03 6.4598e-03
5.6700e+02 1.4729e-03 6.4653e-03
5.6800e+02 1.4741e-03 6.4708e-03
5.6900e+02 1.4754e-03 6.4763e-03
5.7000e+02 1.4766e-03 6.4818e-03
5.7100e+02 1.4779e-03 6.4874e-03
5.7200e+02 1.4792e-03 6.4929e-03
5.7300e+02 1.4804e-03 6.4985e-03
5.7400e+02 1.4817e-03 6.5041e-03
5.7500e+02 1.4830e-03 6.5097e-03
5.7600e+02 1.4843e-03 6.5153e-03
5.7700e+02 1.4855e-03 6.5209e-03
5.7800e+02 1.4868e-03 6.5265e-03
5.7900e+02 1.4881e-03 6.5322e-03
5.8000e+02 1.4894e-03 6.5379e-03
5.8100e+02 1.4907e-03 6.5435e-03
5.8200e+02 1.4920e-03 6.5492e-03
5.8300e+02 1.4933e-03 6.5549e-03
5.8400e+02 1.4946e-03 6.5607e-03
