6.0000e+01 1.7030e-09 2.0892e-08 1.3397e-06 4.7373e-07 3.0391e-06
6.8000e+01 1.3503e-09 1.6753e-08 1.0420e-06 3.8118e-07 2.3639e-06
6.4000e+01 1.5094e-09 1.8623e-08 1.1767e-06 4.2306e-07 2.6698e-06
7.5000e+01 1.1298e-09 1.4184e-08 8.5672e-07 3.2366e-07 1.9421e-06
6.7000e+01 1.3872e-09 1.7189e-08 1.0734e-06 3.9095e-07 2.4353e-06
8.5000e+01 9.0435e-10 1.1575e-08 6.6835e-07 2.6538e-07 1.5108e-06
7.9000e+01 1.0291e-09 1.3014e-08 7.7259e-07 2.9762e-07 1.7498e-06
7.8000e+01 1.0527e-09 1.3289e-08 7.9240e-07 3.0375e-07 1.7951e-06
8.7000e+01 8.6808e-10 1.1160e-08 6.3839e-07 2.5621e-07 1.4419e-06
8.0000e+01 1.0061e-09 1.2752e-08 7.5354e-07 2.9168e-07 1.7062e-06
7.3000e+01 1.1858e-09 1.4842e-08 9.0417e-07 3.3837e-07 2.0503e-06
6.1000e+01 1.6507e-09 2.0279e-08 1.2959e-06 4.6006e-07 2.9399e-06
6.3000e+01 1.5542e-09 1.9147e-08 1.2145e-06 4.3474e-07 2.7555e-06
8.1000e+01 9.8426e-10 1.2498e-08 7.3521e-07 2.8600e-07 1.6642e-06
8.3000e+01 9.4267e-10 1.2018e-08 7.0055e-07 2.7535e-07 1.5847e-06
7.7000e+01 1.0773e-09 1.3576e-08 8.1298e-07 3.1009e-07 1.8422e-06
9.0000e+01 8.1919e-10 1.0596e-08 5.9720e-07 2.4362e-07 1.3471e-06
6.2000e+01 1.6011e-09 1.9697e-08 1.2543e-06 4.4713e-07 2.8455e-06
8.9000e+01 8.3497e-10 1.0777e-08 6.1046e-07 2.4768e-07 1.3776e-06
6.6000e+01 1.4267e-09 1.7648e-08 1.1063e-06 4.0113e-07 2.5099e-06
7.2000e+01 1.2161e-09 1.5192e-08 9.2941e-07 3.4623e-07 2.1078e-06
7.0000e+01 1.2796e-09 1.5936e-08 9.8326e-07 3.6296e-07 2.2304e-06
6.5000e+01 1.4673e-09 1.8127e-08 1.1407e-06 4.1183e-07 2.5880e-06
9.5000e+01 7.4727e-10 9.7765e-09 5.3718e-07 2.2539e-07 1.2085e-06
8.2000e+01 9.6300e-10 1.2253e-08 7.1756e-07 2.8057e-07 1.6238e-06
9.9000e+01 6.9719e-10 9.2127e-09 4.9566e-07 2.1286e-07 1.1124e-06
9.3000e+01 7.7440e-10 1.0087e-08 5.6001e-07 2.3228e-07 1.2613e-06
9.4000e+01 7.6058e-10 9.9292e-09 5.4842e-07 2.2879e-07 1.2345e-06
7.6000e+01 1.1029e-09 1.3874e-08 8.3440e-07 3.1673e-07 1.8911e-06
6.9000e+01 1.3142e-09 1.6335e-08 1.0120e-06 3.7185e-07 2.2957e-06
9.2000e+01 7.8880e-10 1.0251e-08 5.7200e-07 2.3592e-07 1.2890e-06
9.8000e+01 7.0909e-10 9.3472e-09 5.0555e-07 2.1583e-07 1.1353e-06
7.1000e+01 1.2473e-09 1.5556e-08 9.5576e-07 3.5444e-07 2.1678e-06
1.0000e+02 6.8555e-10 9.0831e-09 4.8606e-07 2.1001e-07 1.0902e-06
8.4000e+01 9.2329e-10 1.1793e-08 6.8416e-07 2.7026e-07 1.5471e-06
8.6000e+01 8.8599e-10 1.1363e-08 6.5310e-07 2.6070e-07 1.4758e-06
7.4000e+01 1.1571e-09 1.4504e-08 8.7996e-07 3.3090e-07 1.9951e-06
1.0300e+02 6.5307e-10 8.7192e-09 4.5893e-07 2.0200e-07 1.0273e-06
9.1000e+01 8.0370e-10 1.0420e-08 5.8439e-07 2.3970e-07 1.3175e-06
1.0500e+02 6.3285e-10 8.4961e-09 4.4213e-07 1.9704e-07 9.8827e-07
1.0200e+02 6.6358e-10 8.8361e-09 4.6770e-07 2.0459e-07 1.0476e-06
1.0400e+02 6.4286e-10 8.6061e-09 4.5041e-07 1.9947e-07 1.0075e-06
1.0900e+02 5.9572e-10 8.0901e-09 4.1128e-07 1.8811e-07 9.1661e-07
1.0100e+02 6.7434e-10 8.9577e-09 4.7674e-07 2.0725e-07 1.0686e-06
1.0600e+02 6.2311e-10 8.3896e-09 4.3409e-07 1.9469e-07 9.6960e-07
9.7000e+01 7.2149e-10 9.4858e-09 5.1576e-07 2.1891e-07 1.1590e-06
1.1100e+02 5.7896e-10 7.9057e-09 3.9709e-07 1.8409e-07 8.8364e-07
1.0700e+02 6.1378e-10 8.2866e-09 4.2627e-07 1.9241e-07 9.5144e-07
9.6000e+01 7.3427e-10 9.6295e-09 5.2630e-07 2.2209e-07 1.1834e-06
1.0800e+02 6.0462e-10 8.1866e-09 4.1867e-07 1.9023e-07 9.3379e-07
1.1000e+02 5.8720e-10 7.9964e-09 4.0409e-07 1.8607e-07 8.9990e-07
1.1200e+02 5.7093e-10 7.8183e-09 3.9028e-07 1.8216e-07 8.6781e-07
8.8000e+01 8.5105e-10 1.0964e-08 6.2419e-07 2.5188e-07 1.4092e-06
1.1300e+02 5.6302e-10 7.7332e-09 3.8365e-07 1.8029e-07 8.5240e-07
1.1400e+02 5.5528e-10 7.6506e-09 3.7719e-07 1.7848e-07 8.3738e-07
1.1600e+02 5.4038e-10 7.4928e-09 3.6476e-07 1.7503e-07 8.0851e-07
1.1800e+02 5.2628e-10 7.3448e-09 3.5296e-07 1.7183e-07 7.8109e-07
1.3800e+02 4.1863e-10 6.2845e-09 2.6126e-07 1.4950e-07 5.6902e-07
1.1500e+02 5.4774e-10 7.5701e-09 3.7089e-07 1.7673e-07 8.2276e-07
1.3100e+02 4.5047e-10 6.5803e-09 2.8875e-07 1.5553e-07 6.3230e-07
1.3400e+02 4.3621e-10 6.4451e-09 2.7646e-07 1.5276e-07 6.0396e-07
1.3900e+02 4.1442e-10 6.2480e-09 2.5766e-07 1.4876e-07 5.6076e-07
1.3300e+02 4.4086e-10 6.4888e-09 2.8047e-07 1.5365e-07 6.1319e-07
1.2000e+02 5.1301e-10 7.2055e-09 3.4174e-07 1.6885e-07 7.5502e-07
1.2900e+02 4.6065e-10 6.6775e-09 2.9741e-07 1.5759e-07 6.5230e-07
1.3700e+02 4.2288e-10 6.3227e-09 2.6494e-07 1.5027e-07 5.7747e-07
1.3000e+02 4.5547e-10 6.6283e-09 2.9303e-07 1.5654e-07 6.4218e-07
1.3500e+02 4.3171e-10 6.4028e-09 2.7254e-07 1.5190e-07 5.9493e-07
1.1700e+02 5.3327e-10 7.4168e-09 3.5879e-07 1.7341e-07 7.9463e-07
1.2100e+02 5.0665e-10 7.1394e-09 3.3633e-07 1.6743e-07 7.4247e-07
1.3200e+02 4.4566e-10 6.5332e-09 2.8456e-07 1.5458e-07 6.2264e-07
1.2600e+02 4.7687e-10 6.8371e-09 3.1115e-07 1.6096e-07 6.8411e-07
1.2300e+02 4.9440e-10 7.0134e-09 3.2590e-07 1.6471e-07 7.1827e-07
1.4800e+02 3.8067e-10 5.9733e-09 2.2836e-07 1.4349e-07 4.9383e-07
1.2400e+02 4.8847e-10 6.9524e-09 3.2086e-07 1.6342e-07 7.0661e-07
1.2500e+02 4.8258e-10 6.8941e-09 3.1595e-07 1.6217e-07 6.9523e-07
1.2700e+02 4.7133e-10 6.7824e-09 3.0647e-07 1.5979e-07 6.7326e-07
1.5700e+02 3.5290e-10 5.7858e-09 2.0381e-07 1.4041e-07 4.3825e-07
1.3600e+02 4.2725e-10 6.3624e-09 2.6870e-07 1.5107e-07 5.8610e-07
1.4200e+02 4.0242e-10 6.1454e-09 2.4730e-07 1.4674e-07 5.3701e-07
1.4300e+02 3.9858e-10 6.1138e-09 2.4398e-07 1.4612e-07 5.2943e-07
1.4600e+02 3.8761e-10 6.0259e-09 2.3442e-07 1.4446e-07 5.0763e-07
1.4400e+02 3.9484e-10 6.0834e-09 2.4073e-07 1.4554e-07 5.2201e-07
1.5200e+02 3.6775e-10 5.8803e-09 2.1692e-07 1.4188e-07 4.6788e-07
1.5100e+02 3.7090e-10 5.9020e-09 2.1970e-07 1.4225e-07 4.7417e-07
1.5500e+02 3.5867e-10 5.8209e-09 2.0890e-07 1.4092e-07 4.4975e-07
1.5400e+02 3.6166e-10 5.8394e-09 2.1153e-07 1.4122e-07 4.5568e-07
1.4000e+02 4.1031e-10 6.2125e-09 2.5414e-07 1.4806e-07 5.5267e-07
1.4500e+02 3.9120e-10 6.0541e-09 2.3754e-07 1.4498e-07 5.1474e-07
1.5600e+02 3.5574e-10 5.8029e-09 2.0633e-07 1.4065e-07 4.4395e-07
1.5000e+02 3.7410e-10 5.9244e-09 2.2253e-07 1.4264e-07 4.8059e-07
1.4100e+02 4.0633e-10 6.1781e-09 2.5068e-07 1.4738e-07 5.4476e-07
1.2200e+02 5.0047e-10 7.0753e-09 3.3105e-07 1.6605e-07 7.3022e-07
1.2800e+02 4.6593e-10 6.7288e-09 3.0189e-07 1.5867e-07 6.6266e-07
1.4700e+02 3.8408e-10 5.9992e-09 2.3136e-07 1.4396e-07 5.0066e-07
1.4900e+02 3.7736e-10 5.9482e-09 2.2542e-07 1.4306e-07 4.8714e-07
1.6100e+02 3.4203e-10 5.7276e-09 1.9416e-07 1.3966e-07 4.1657e-07
1.1900e+02 5.1954e-10 7.2738e-09 3.4728e-07 1.7031e-07 7.6789e-07
1.6500e+02 3.3198e-10 5.6844e-09 1.8520e-07 1.3929e-07 3.9650e-07
1.6400e+02 3.3441e-10 5.6940e-09 1.8738e-07 1.3934e-07 4.0137e-07
1.6300e+02 3.3691e-10 5.7043e-09 1.8960e-07 1.3943e-07 4.0634e-07
1.5300e+02 3.6469e-10 5.8591e-09 2.1420e-07 1.4154e-07 4.6172e-07
1.6000e+02 3.4466e-10 5.7408e-09 1.9651e-07 1.3981e-07 4.2183e-07
1.6200e+02 3.3944e-10 5.7155e-09 1.9186e-07 1.3953e-07 4.1141e-07
1.5900e+02 3.4736e-10 5.7550e-09 1.9890e-07 1.3998e-07 4.2720e-07
1.6700e+02 3.2728e-10 5.6678e-09 1.8096e-07 1.3925e-07 3.8702e-07
1.6800e+02 3.2498e-10 5.6610e-09 1.7890e-07 1.3926e-07 3.8241e-07
1.6900e+02 3.2272e-10 5.6551e-09 1.7687e-07 1.3929e-07 3.7789e-07
1.6600e+02 3.2961e-10 5.6757e-09 1.8306e-07 1.3925e-07 3.9171e-07
1.5800e+02 3.5010e-10 5.7700e-09 2.0133e-07 1.4018e-07 4.3267e-07
1.7100e+02 3.1837e-10 5.6449e-09 1.7293e-07 1.3943e-07 3.6909e-07
1.7000e+02 3.2052e-10 5.6497e-09 1.7488e-07 1.3935e-07 3.7345e-07
1.7300e+02 3.1416e-10 5.6379e-09 1.6912e-07 1.3966e-07 3.6062e-07
1.7200e+02 3.1626e-10 5.6409e-09 1.7101e-07 1.3953e-07 3.6482e-07
1.7600e+02 3.0805e-10 5.6335e-09 1.6366e-07 1.4016e-07 3.4847e-07
1.7700e+02 3.0610e-10 5.6334e-09 1.6190e-07 1.4037e-07 3.4457e-07
1.7400e+02 3.1209e-10 5.6358e-09 1.6727e-07 1.3980e-07 3.5649e-07
1.8200e+02 2.9672e-10 5.6453e-09 1.5356e-07 1.4177e-07 3.2607e-07
1.7800e+02 3.0417e-10 5.6340e-09 1.6017e-07 1.4061e-07 3.4073e-07
1.8300e+02 2.9495e-10 5.6500e-09 1.5198e-07 1.4211e-07 3.2256e-07
1.7500e+02 3.1005e-10 5.6343e-09 1.6544e-07 1.3997e-07 3.5245e-07
1.8000e+02 3.0038e-10 5.6383e-09 1.5681e-07 1.4114e-07 3.3327e-07
1.8500e+02 2.9149e-10 5.6618e-09 1.4890e-07 1.4288e-07 3.1573e-07
1.7900e+02 3.0226e-10 5.6357e-09 1.5848e-07 1.4087e-07 3.3697e-07
1.9400e+02 2.7718e-10 5.7545e-09 1.3631e-07 1.4747e-07 2.8779e-07
1.9100e+02 2.8173e-10 5.7162e-09 1.4029e-07 1.4572e-07 2.9663e-07
1.8900e+02 2.8487e-10 5.6953e-09 1.4306e-07 1.4467e-07 3.0278e-07
2.0700e+02 2.5962e-10 5.9970e-09 1.2131e-07 1.5776e-07 2.5431e-07
1.9600e+02 2.7428e-10 5.7832e-09 1.3377e-07 1.4876e-07 2.8215e-07
1.9700e+02 2.7286e-10 5.7986e-09 1.3254e-07 1.4945e-07 2.7940e-07
1.9500e+02 2.7572e-10 5.7687e-09 1.3503e-07 1.4810e-07 2.8495e-07
1.9800e+02 2.7146e-10 5.8150e-09 1.3132e-07 1.5016e-07 2.7669e-07
2.0300e+02 2.6470e-10 5.9090e-09 1.2557e-07 1.5410e-07 2.6384e-07
1.8100e+02 2.9853e-10 5.6415e-09 1.5517e-07 1.4144e-07 3.2964e-07
1.9000e+02 2.8329e-10 5.7053e-09 1.4166e-07 1.4518e-07 2.9967e-07
1.8800e+02 2.8648e-10 5.6859e-09 1.4448e-07 1.4419e-07 3.0593e-07
2.0400e+02 2.6341e-10 5.9296e-09 1.2447e-07 1.5497e-07 2.6140e-07
2.0500e+02 2.6213e-10 5.9512e-09 1.2340e-07 1.5587e-07 2.5899e-07
2.0800e+02 2.5837e-10 6.0214e-09 1.2030e-07 1.5874e-07 2.5202e-07
1.8600e+02 2.8979e-10 5.6689e-09 1.4740e-07 1.4329e-07 3.1241e-07
1.8400e+02 2.9321e-10 5.6555e-09 1.5043e-07 1.4248e-07 3.1912e-07
1.8700e+02 2.8812e-10 5.6770e-09 1.4593e-07 1.4373e-07 3.0914e-07
1.9300e+02 2.7868e-10 5.7409e-09 1.3761e-07 1.4686e-07 2.9069e-07
2.0100e+02 2.6735e-10 5.8693e-09 1.2781e-07 1.5244e-07 2.6885e-07
1.9900e+02 2.7008e-10 5.8321e-09 1.3013e-07 1.5090e-07 2.7404e-07
2.0900e+02 2.5714e-10 6.0466e-09 1.1930e-07 1.5975e-07 2.4977e-07
2.0200e+02 2.6602e-10 5.8889e-09 1.2668e-07 1.5326e-07 2.6633e-07
1.9200e+02 2.8020e-10 5.7280e-09 1.3894e-07 1.4628e-07 2.9363e-07
2.1200e+02 2.5356e-10 6.1265e-09 1.1641e-07 1.6295e-07 2.4325e-07
2.1000e+02 2.5593e-10 6.0726e-09 1.1832e-07 1.6078e-07 2.4756e-07
2.1600e+02 2.4899e-10 6.2442e-09 1.1279e-07 1.6767e-07 2.3504e-07
2.1300e+02 2.5240e-10 6.1545e-09 1.1548e-07 1.6409e-07 2.4115e-07
2.1800e+02 2.4676e-10 6.3090e-09 1.1107e-07 1.7021e-07 2.3114e-07
2.2000e+02 2.4458e-10 6.3771e-09 1.0942e-07 1.7289e-07 2.2736e-07
2.0600e+02 2.6087e-10 5.9736e-09 1.2235e-07 1.5680e-07 2.5663e-07
2.1100e+02 2.5473e-10 6.0993e-09 1.1735e-07 1.6185e-07 2.4539e-07
2.1500e+02 2.5011e-10 6.2134e-09 1.1367e-07 1.6644e-07 2.3704e-07
2.1700e+02 2.4787e-10 6.2761e-09 1.1192e-07 1.6892e-07 2.3307e-07
2.1400e+02 2.5125e-10 6.1835e-09 1.1456e-07 1.6525e-07 2.3908e-07
2.0000e+02 2.6871e-10 5.8503e-09 1.2896e-07 1.5166e-07 2.7142e-07
2.2300e+02 2.4142e-10 6.4845e-09 1.0705e-07 1.7717e-07 2.2192e-07
2.1900e+02 2.4566e-10 6.3427e-09 1.1024e-07 1.7153e-07 2.2923e-07
2.2400e+02 2.4039e-10 6.5222e-09 1.0629e-07 1.7867e-07 2.2016e-07
2.2200e+02 2.4246e-10 6.4478e-09 1.0782e-07 1.7571e-07 2.2370e-07
2.2500e+02 2.3936e-10 6.5610e-09 1.0554e-07 1.8020e-07 2.1844e-07
2.2100e+02 2.4351e-10 6.4121e-09 1.0861e-07 1.7428e-07 2.2551e-07
2.2600e+02 2.3834e-10 6.6010e-09 1.0480e-07 1.8177e-07 2.1674e-07
2.2800e+02 2.3632e-10 6.6838e-09 1.0337e-07 1.8502e-07 2.1343e-07
2.2700e+02 2.3733e-10 6.6419e-09 1.0408e-07 1.8338e-07 2.1507e-07
